LOCAL_DATE,DIRECTION_MAX_GUST,SPEED_MAX_GUST,SNOW_ON_GROUND,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Value,SYM
6/7/2017,,,,0,3,0,,,27.1,15,2.9,1,292,
6/8/2017,17,33,,2.7,4.4,0,,,22.7,13.6,4.5,1,320,
6/9/2017,21,37,,9.4,8.7,0,,,13,9.3,5.5,1,402,
6/10/2017,,,,20.9,11,0,,,11.7,7,2.2,1,394,
6/11/2017,,,,1.3,8.4,0,,,13,9.6,6.1,1,303,
6/12/2017,,,,0,3.9,0,,,23.9,14.1,4.2,1,259,
6/13/2017,30,35,,0,4.9,0,,,20.9,13.1,5.2,1,286,
6/14/2017,,,,0,4.8,0,,,18.8,13.2,7.6,1,287,
6/15/2017,,,,0,5.3,0,,,21,12.7,4.3,1,281,
6/16/2017,19,32,,0.8,6,0,,,18.1,12,5.8,1,261,
6/17/2017,23,35,,0,8.2,0,,,18,9.8,1.5,1,261,
6/18/2017,,,,0,5.5,0,,,20.2,12.5,4.8,1,225,
6/19/2017,,,,0,6.1,0,,,19.5,11.9,4.2,1,204,
6/20/2017,20,41,,5.1,4.2,0,,,21.3,13.8,6.3,1,211,
6/21/2017,20,43,,0,7.7,0,,,15.2,10.3,5.4,1,279,
6/22/2017,,,,0,5.4,0,,,18.8,12.6,6.4,1,223,
6/23/2017,,,,0,5.8,0,,,22.6,12.2,1.7,1,186,
6/24/2017,,,,0,3.3,0,,,24.9,14.7,4.5,1,180,
6/25/2017,18,32,,0,0.9,0,,,29.9,17.1,4.3,1,197,
6/26/2017,23,41,,2.2,0,0.4,,,28.7,18.4,8.1,1,264,
6/27/2017,,,,0.2,6.4,0,,,18.2,11.6,4.9,1,332,
6/28/2017,,,,9.2,6.9,0,,,13.4,11.1,8.7,1,277,
6/29/2017,,,,0.2,1.3,0,,,24.8,16.7,8.6,1,247,
6/30/2017,,,,0,0,2.3,,,28.9,20.3,11.7,1,255,
7/1/2017,28,33,,2.6,0,1.6,,,27.4,19.6,11.7,1,303,
7/2/2017,19,32,,0,0.4,0,,,29,17.6,6.2,1,326,
7/3/2017,31,43,,0.2,2.4,0,,,21.5,15.6,9.7,1,335,
7/4/2017,,,,0,3.5,0,,,25.6,14.5,3.4,1,297,
7/5/2017,,,,0,1.7,0,,,29.3,16.3,3.2,1,270,
7/6/2017,,,,0,0.1,0,,,31.8,17.9,4,1,264,
7/7/2017,21,43,,0.2,0,3.1,,,33.5,21.1,8.6,1,275,
7/8/2017,,,,0,0,0.7,,,30.7,18.7,6.6,1,297,
7/9/2017,17,33,,0,1.1,0,,,28.9,16.9,4.8,1,290,
7/10/2017,1,33,,0.3,1.3,0,,,24.5,16.7,8.9,1,271,
7/11/2017,34,33,,0,2,0,,,20.9,16,11,1,259,
7/12/2017,19,32,,0,1.2,0,,,27.1,16.8,6.4,1,237,
7/13/2017,19,41,,0.5,0.4,0,,,27.6,17.6,7.6,1,230,
7/14/2017,22,41,,0,0.4,0,,,30.2,17.6,4.9,1,234,
7/15/2017,17,46,,0,0,0.3,,,31.1,18.3,5.4,1,238,
7/16/2017,22,41,,0,3.2,0,,,21,14.8,8.5,1,251,
7/17/2017,,,,0,4.1,0,,,20.6,13.9,7.2,1,201,
7/18/2017,,,,0.2,6.2,0,,,24.2,11.8,-0.7,1,167,
7/19/2017,,,,0,3.8,0,,,26.6,14.2,1.8,1,154,
7/20/2017,,,,2.3,2.3,0,,,22.1,15.7,9.2,1,172,
7/21/2017,,,,0.2,2.9,0,,,21.1,15.1,9,1,186,
7/22/2017,,,,0,1.8,0,,,21.1,16.2,11.2,1,161,
7/23/2017,28,37,,0.2,1.2,0,,,23.5,16.8,10,1,178,
7/24/2017,,,,0,2.7,0,,,20.7,15.3,9.9,1,212,
7/25/2017,,,,0,1.9,0,,,27.5,16.1,4.6,1,170,
7/26/2017,16,33,,0,1.2,0,,,30.5,16.8,3,1,163,
7/27/2017,21,32,,0.3,0,0.6,,,29.2,18.6,8,1,175,
7/28/2017,,,,0.2,2.5,0,,,27,15.5,3.9,1,193,
7/29/2017,,,,0,0,0.3,,,31.4,18.3,5.1,1,187,
7/30/2017,,,,0,0.2,0,,,26.6,17.8,9,1,193,
7/31/2017,35,35,,0,0,0.2,,,27.7,18.2,8.6,1,188,
8/1/2017,32,41,,0,4,0,,,22,14,6,1,184,
8/2/2017,,,,0,2,0,,,29.3,16,2.7,1,175,
8/3/2017,30,59,,0.6,0,0.2,,,32.5,18.2,3.8,1,171,
8/4/2017,,,,2.4,4.5,0,,,20.8,13.5,6.2,1,183,
8/5/2017,,,,0,2.6,0,,,26.4,15.4,4.4,1,168,
8/6/2017,32,43,,0,1.1,0,,,29.7,16.9,4.1,1,164,
8/7/2017,31,50,,0,0,0.8,,,26.5,18.8,11,1,168,
8/8/2017,32,39,,0.2,0.3,0,,,29.3,17.7,6,1,175,
8/9/2017,30,33,,0,0,0,,,30,18,6,1,174,
8/10/2017,3,33,,0,0,0.4,,,31,18.4,5.7,1,176,
8/11/2017,,,,0,0,2.1,,,33.7,20.1,6.5,1,182,
8/12/2017,,,,0,1.1,0,,,28.1,16.9,5.7,1,186,
8/13/2017,,,,2.3,4.1,0,,,19.3,13.9,8.4,1,193,
8/14/2017,20,33,,0.2,4.9,0,,,17.4,13.1,8.7,1,196,
8/15/2017,,,,0,6.5,0,,,20.1,11.5,2.9,1,148,
8/16/2017,,,,0,4.7,0,,,21.4,13.3,5.2,1,130,
8/17/2017,,,,0,2.1,0,,,24.7,15.9,7,1,128,
8/18/2017,21,43,,5.5,2.1,0,,,25.4,15.9,6.3,1,136,
8/19/2017,21,41,,0,6.1,0,,,18.9,11.9,4.8,1,170,
8/20/2017,,,,0,6.1,0,,,16.3,11.9,7.4,1,129,
8/21/2017,,,,0,3.8,0,,,18.7,14.2,9.7,1,108,
8/22/2017,,,,0,0,1.7,,,28.7,19.7,10.7,1,110,
8/23/2017,,,,0,0,0.1,,,29,18.1,7.1,1,141,
8/24/2017,26,56,,0,3.3,0,,,24.8,14.7,4.5,1,164,
8/25/2017,,,,0,7.1,0,,,20.5,10.9,1.3,1,147,
8/26/2017,,,,0,4.5,0,,,26.3,13.5,0.7,1,113,
8/27/2017,,,,0,0.4,0,,,29.7,17.6,5.5,1,117,
8/28/2017,,,,0,0,0.3,,,31.6,18.3,5,1,140,
8/29/2017,,,,0,0.4,0,,,28.8,17.6,6.3,1,156,
8/30/2017,21,35,,0,0.2,0,,,31.4,17.8,4.1,1,163,
8/31/2017,35,32,,0,3.8,0,,,24.5,14.2,3.9,1,159,
9/1/2017,,,,0,2.6,0,,,21.3,15.4,9.5,1,132,
9/2/2017,1,41,,1.1,0,2.6,,,28.9,20.6,12.2,1,123,
9/3/2017,,,,0.2,4.5,0,,,20.6,13.5,6.4,1,166,
9/4/2017,,,,0,4.5,0,,,25.9,13.5,1.1,1,156,
9/5/2017,,,,0,1.7,0,,,31.9,16.3,0.6,1,134,
9/6/2017,,,,0,1.4,0,,,30.9,16.6,2.3,1,132,
9/7/2017,,,,0.2,1,0,,,29.2,17,4.7,1,139,
9/8/2017,,,,9.5,6.8,0,,,14.9,11.2,7.4,1,165,
9/9/2017,,,,9.2,6.2,0,,,15.6,11.8,7.9,1,191,
9/10/2017,,,,0.2,6.6,0,,,16.7,11.4,6,1,222,
9/11/2017,21,37,,0,3.1,0,,,24,14.9,5.8,1,150,
9/12/2017,34,32,,0.8,5.7,0,,,16.9,12.3,7.7,1,172,
9/13/2017,35,32,,0.5,10.7,0,,,10.4,7.3,4.2,1,188,
9/14/2017,35,32,,0,11.7,0,,,14.3,6.3,-1.7,1,140,
9/15/2017,,,,0,11.4,0,,,15.2,6.6,-2,1,112,
9/16/2017,,,,0,11,0,,,19,7,-5.1,1,95.8,
9/17/2017,,,,0,8.4,0,,,19.8,9.6,-0.6,1,85.4,
9/18/2017,,,,1.3,12.3,0,,,10.6,5.7,0.8,1,79,
9/19/2017,22,37,,0.2,15.1,0,,,9.4,2.9,-3.7,1,74.6,
9/20/2017,,,,40,15.3,0,,,5.2,2.7,0.1,1,70.2,
9/21/2017,,,,7.6,15.3,0,,,5.3,2.7,0.1,1,68.2,
9/22/2017,,,,0,12.2,0,,,13,5.8,-1.4,1,61.6,
9/23/2017,,,,0,13.3,0,,,10.7,4.7,-1.3,1,58.4,
9/24/2017,,,,0,11.6,0,,,13.3,6.4,-0.5,1,55.7,
9/25/2017,,,,0,6.9,0,,,16.7,11.1,5.5,1,57.5,
9/26/2017,,,,0,5.3,0,,,20,12.7,5.4,1,64.1,
9/27/2017,,,,0,6.1,0,,,22.6,11.9,1.2,1,66.6,
9/28/2017,,,,0,6.5,0,,,24.6,11.5,-1.7,1,67,
9/29/2017,19,33,,0,6.2,0,,,23.7,11.8,-0.2,1,67.8,
9/30/2017,19,32,,0,8.3,0,,,15.3,9.7,4,1,75.6,
10/1/2017,30,35,,0.2,15.7,0,,,8.8,2.3,-4.3,1,79.5,
10/2/2017,,,,0,16.9,0,,,6.6,1.1,-4.4,1,67.8,
10/3/2017,,,,0,15.1,0,,,14.8,2.9,-9,1,58.9,
10/4/2017,,,,0,11.9,0,,,17.2,6.1,-5.1,1,55.6,
10/5/2017,,,,0,8,0,,,22.5,10,-2.6,1,53,
10/6/2017,,,,2.9,11.4,0,,,13.8,6.6,-0.6,1,52.5,
10/7/2017,,,,0.2,14.3,0,,,8.3,3.7,-0.9,1,54.8,
10/8/2017,,,,0.5,13.5,0,,,10.1,4.5,-1.2,1,51,
10/9/2017,,,,0,12.3,0,,,10.3,5.7,1.1,1,47.4,
10/10/2017,,,,1.6,14.5,0,,,5.8,3.5,1.1,1,45.9,
10/11/2017,35,32,,0.2,16.6,0,,,4.4,1.4,-1.7,1,45.4,
10/12/2017,,,,3.9,17.6,0,,,3.6,0.4,-2.8,1,43.9,
10/13/2017,,,,0.6,18.5,0,,,2.9,-0.5,-3.9,1,41.8,
10/14/2017,15,39,,0,17.3,0,,,5.3,0.7,-4,1,39.9,
10/15/2017,18,37,,0,9.8,0,,,13.7,8.2,2.6,1,38.8,
10/16/2017,,,,0,10.8,0,,,11,7.2,3.4,1,38.5,
10/17/2017,22,44,,8.5,14.1,0,,,9.9,3.9,-2.2,1,61.6,
10/18/2017,20,35,,1.1,16.9,0,,,4.6,1.1,-2.5,1,93.8,
10/19/2017,,,,2.2,15.2,0,,,6.1,2.8,-0.5,1,68.8,
10/20/2017,,,,5.9,15.8,0,,,5.5,2.2,-1.2,1,62.8,
10/21/2017,,,,0,15.1,0,,,8,2.9,-2.3,1,56.2,
10/22/2017,16,32,,1.7,14.7,0,,,7.5,3.3,-0.9,1,50.2,
10/23/2017,,,,0,13.1,0,,,9,4.9,0.8,1,46.8,
10/24/2017,18,37,,0,8.1,0,,,14.9,9.9,4.8,1,44.3,
10/25/2017,32,50,,2,13.6,0,,,11.8,4.4,-3.1,1,49.6,
10/26/2017,,,,0.4,16,0,,,9.9,2,-5.9,1,51.7,
10/27/2017,,,,0,12.5,0,,,13.3,5.5,-2.4,1,47,
10/28/2017,34,41,,0,13.4,0,,,10.4,4.6,-1.3,1,45.4,
10/29/2017,32,35,,0,17.3,0,,,8.3,0.7,-7,1,46.5,
10/30/2017,,,,0,19.7,0,,,6.4,-1.7,-9.8,1,42.9,
10/31/2017,,,,2.2,17.8,0,,,3.8,0.2,-3.5,1,44.4,
11/1/2017,34,37,2,0,20.9,0,,,0.9,-2.9,-6.6,1,44.7,
11/2/2017,34,48,2,0.2,27.2,0,,,-6.5,-9.2,-11.9,1,36.7,
11/3/2017,35,43,2,0,32.4,0,,,-10.1,-14.4,-18.7,1,28.4,B
11/4/2017,,,2,0.2,32,0,,,-6.1,-14,-21.8,1,24.8,B
11/5/2017,,,2,0,28.8,0,,,-4.7,-10.8,-16.9,1,26.2,B
11/6/2017,,,2,0,29.7,0,,,-2.4,-11.7,-21,1,24.4,B
11/7/2017,,,2,0,28,0,,,-3.7,-10,-16.2,1,23.7,B
11/8/2017,,,2,0,25.7,0,,,0.4,-7.7,-15.8,1,27.5,B
11/9/2017,,,2,0,25.1,0,,,2,-7.1,-16.1,1,27,B
11/10/2017,,,2,0,16.7,0,,,5,1.3,-2.5,1,30.5,B
11/11/2017,,,2,0,17.7,0,,,3.5,0.3,-2.9,1,30,B
11/12/2017,,,2,0,20,0,,,4.5,-2,-8.4,1,28.4,B
11/13/2017,,,2,0,17.7,0,,,2.6,0.3,-2.1,1,28,B
11/14/2017,,,2,0.2,21.6,0,,,-0.7,-3.6,-6.4,1,26.9,B
11/15/2017,,,2,0,26.3,0,,,-6.2,-8.3,-10.3,1,26.2,B
11/16/2017,,,2,0.5,25.4,0,,,-5,-7.4,-9.7,1,25,B
11/17/2017,,,2,0.2,25.9,0,,,-1.9,-7.9,-13.8,1,23.9,B
11/18/2017,21,32,2,0,18.8,0,,,3.5,-0.8,-5,1,22.7,B
11/19/2017,,,2,1.8,16.3,0,,,3.2,1.7,0.1,1,22.8,B
11/20/2017,,,2,1.3,25.3,0,,,0.3,-7.3,-14.9,1,22.2,B
11/21/2017,,,2,5.1,26.7,0,,,0.4,-8.7,-17.7,1,20.3,B
11/22/2017,,,2,0.8,14.6,0,,,6.7,3.4,0,1,23.1,B
11/23/2017,28,41,2,7,15.3,0,,,5.6,2.7,-0.2,1,26.9,B
11/24/2017,,,2,0,15.5,0,,,5.8,2.5,-0.9,1,31.8,B
11/25/2017,,,2,0,14.7,0,,,7.9,3.3,-1.4,1,27.6,B
11/26/2017,,,2,9,14.7,0,,,7.8,3.3,-1.2,1,25.1,B
11/27/2017,24,41,2,0.2,17.5,0,,,3.6,0.5,-2.7,1,26.4,B
11/28/2017,,,2,0,19.2,0,,,1.3,-1.2,-3.7,1,23.3,B
11/29/2017,,,2,0,16,0,,,5.8,2,-1.8,1,22.6,B
11/30/2017,,,2,0,15.5,0,,,6,2.5,-1.1,1,21.5,B
12/1/2017,,,2,0,18.6,0,,,3.2,-0.6,-4.4,1,20.7,B
12/2/2017,,,2,0.7,21.9,0,,,1,-3.9,-8.7,1,20.3,B
12/3/2017,,,,0.35,22.85,0,,,-0.35,-4.85,-11.3,1,17.8,B
12/4/2017,,,,0,23.8,0,,,-1.7,-5.8,-9.8,1,16.5,B
12/5/2017,,,,0,20.4,0,,,3,-2.4,-7.8,1,18.7,B
12/6/2017,,,,0,24.9,0,,,-1.3,-6.9,-12.4,1,15.6,B
12/7/2017,,,3,0,25.3,0,,,-1,-7.3,-13.5,1,14.8,B
12/8/2017,,,3,0.2,25,0,,,-0.3,-7,-13.6,1,14.5,B
12/9/2017,,,2,0,23.2,0,,,1,-5.2,-11.3,1,15,B
12/10/2017,,,0,0,21,0,,,3,-3,-9,1,15.6,B
12/11/2017,,,2,0,22.6,0,,,1.1,-4.6,-10.3,1,15.1,B
12/12/2017,,,1,0,20.3,0,,,4.3,-2.3,-8.9,1,15.1,B
12/13/2017,,,,0,19.9,0,,,4.3,-1.9,-8,1,14.9,B
12/14/2017,,,1,0,23.6,0,,,-0.6,-5.6,-10.6,1,15,B
12/15/2017,,,1,0,19.5,0,,,3.8,-1.5,-6.7,1,15.6,B
12/16/2017,,,1,0,24.5,0,,,-0.5,-6.5,-12.4,1,15.1,B
12/17/2017,14,37,,0,16.8,0,,,4.1,1.2,-1.8,1,14.6,B
12/18/2017,,,,0,21.9,0,,,-1,-3.9,-6.8,1,14.2,B
12/19/2017,34,37,0,0,25.8,0,,,-3.6,-7.8,-11.9,1,13.8,B
12/20/2017,35,44,0,0,29.3,0,,,-6.1,-11.3,-16.4,1,14,B
12/21/2017,35,32,0,0,29.1,0,,,-5.7,-11.1,-16.4,1,13,B
12/22/2017,,,0,0.2,31.9,0,,,-7.1,-13.9,-20.7,1,12,B
12/23/2017,,,0,0,32.5,0,,,-10,-14.5,-18.9,1,11.3,B
12/24/2017,,,0,0,37.2,0,,,-11.9,-19.2,-26.5,1,9.9,B
12/25/2017,,,0,0.2,40.1,0,,,-16.2,-22.1,-28,1,9.19,B
12/26/2017,,,0,0,39,0,,,-14.1,-21,-27.9,1,9.16,B
12/27/2017,,,0,0,39,0,,,-15.7,-21,-26.2,1,9.17,B
12/28/2017,33,39,0,1.1,42.2,0,,,-17.4,-24.2,-31,1,8.9,B
12/29/2017,1,35,0,0,40.6,0,,,-19.5,-22.6,-25.6,1,8.56,B
12/30/2017,2,44,0,1.5,45.2,0,,,-22.6,-27.2,-31.7,1,8.39,B
12/31/2017,,,0,0,41.3,0,,,-14.8,-23.3,-31.7,1,8.37,B
1/1/2018,,,0,0,38,0,,,-11.1,-20,-28.9,1,8.69,B
1/2/2018,,,0,0,27.6,0,,,-3.1,-9.6,-16,1,9.34,B
1/3/2018,,,0,0,26.2,0,,,-1.6,-8.2,-14.8,1,9.87,B
1/4/2018,,,0,0,26.9,0,,,-1.1,-8.9,-16.7,1,10.1,B
1/5/2018,,,0,0,24.4,0,,,1.1,-6.4,-13.8,1,10.1,B
1/6/2018,,,,0,21.65,0,,,3.3,-3.65,-8.85,1,10,B
1/7/2018,,,,0,18.9,0,,,2.2,-0.9,-3.9,1,9.9,B
1/8/2018,,,,0.8,17.6,0,,,2.9,0.4,-2.2,1,9.65,B
1/9/2018,34,50,,1.6,28.2,0,,,-1.1,-10.2,-19.2,1,9.3,B
1/10/2018,2,39,,0.2,39.3,0,,,-19,-21.3,-23.5,1,8.91,B
1/11/2018,,,,0.3,42.4,0,,,-16.7,-24.4,-32.1,1,8.54,B
1/12/2018,,,,0,39.4,0,,,-12.5,-21.4,-30.2,1,8.27,B
1/13/2018,,,,0.2,24.6,0,,,-0.5,-6.6,-12.6,1,8.1,B
1/14/2018,,,,0,21.4,0,,,4.4,-3.4,-11.1,1,8.06,B
1/15/2018,,,,0,24.6,0,,,1.6,-6.6,-14.7,1,8.39,B
1/16/2018,,,,0,25.1,0,,,0.4,-7.1,-14.5,1,9.04,B
1/17/2018,,,,0,20,0,,,3.7,-2,-7.7,1,9.69,B
1/18/2018,,,,1.3,16.9,0,,,4.6,1.1,-2.5,1,10.1,B
1/19/2018,,,,0,18.4,0,,,3.2,-0.4,-3.9,1,10.1,B
1/20/2018,,,,0,19.4,0,,,3.8,-1.4,-6.6,1,10.1,B
1/21/2018,17,46,,0,17,0,,,6.6,1,-4.7,1,9.97,B
1/22/2018,,,,0,20.2,0,,,3.3,-2.2,-7.7,1,9.82,B
1/23/2018,,,,0,23.4,0,,,0,-5.4,-10.7,1,9.55,B
1/24/2018,,,,0,22.5,0,,,2.6,-4.5,-11.6,1,9.18,B
1/25/2018,,,,1.5,30.3,0,,,-6,-12.3,-18.6,1,8.75,B
1/26/2018,,,,0.3,33.4,0,,,-9.7,-15.4,-21,1,8.41,B
1/27/2018,36,43,,0.4,32.3,0,,,-12.7,-14.3,-15.8,1,8.69,B
1/28/2018,,,,3.7,32.7,0,,,-9.3,-14.7,-20,1,9.14,B
1/29/2018,,,,0.9,20.6,0,,,4.5,-2.6,-9.6,1,9.11,B
1/30/2018,33,39,,6.8,20.6,0,,,0.6,-2.6,-5.7,1,8.67,B
1/31/2018,,,,0,29.6,0,,,-3.4,-11.6,-19.7,1,8.14,B
2/1/2018,,,,0.7,34.1,0,,,-11.8,-16.1,-20.4,1,8.79,B
2/2/2018,2,32,,3.4,32.7,0,,,-12.1,-14.7,-17.2,1,8.31,B
2/3/2018,34,56,,2.7,39.3,0,,,-15.3,-21.3,-27.2,1,7.92,B
2/4/2018,,,,2.6,38.9,0,,,-11.2,-20.9,-30.6,1,7.87,B
2/5/2018,,,,0,35.7,0,,,-6.9,-17.7,-28.4,1,7.96,B
2/6/2018,,,,0.8,36.1,0,,,-8.3,-18.1,-27.8,1,8.13,B
2/7/2018,35,33,,7.1,26.2,0,,,-5.9,-8.2,-10.5,1,8.34,B
2/8/2018,35,54,,3.8,31.5,0,,,-10.5,-13.5,-16.4,1,8.52,B
2/9/2018,,,,0.4,39.3,0,,,-10,-21.3,-32.5,1,8.67,B
2/10/2018,,,,0,33.7,0,,,-5.8,-15.7,-25.5,1,8.79,B
2/11/2018,34,48,,0,36.1,0,,,-9.8,-18.1,-26.4,1,8.89,B
2/12/2018,,,,0,37.7,0,,,-7.6,-19.7,-31.7,1,8.97,B
2/13/2018,19,39,,0,20.4,0,,,4.4,-2.4,-9.1,1,9.01,B
2/14/2018,34,41,,0.2,25.3,0,,,-2.1,-7.3,-12.5,1,8.99,B
2/15/2018,,,,0.2,33.3,0,,,-3.6,-15.3,-27,1,8.88,B
2/16/2018,,,,0,25.8,0,,,-3.9,-7.8,-11.6,1,8.69,B
2/17/2018,32,50,,0.2,29.3,0,,,-8.7,-11.3,-13.8,1,8.5,B
2/18/2018,33,33,,0.2,36.7,0,,,-11.4,-18.7,-26,1,8.38,B
2/19/2018,,,,0.2,39.8,0,,,-8.7,-21.8,-34.9,1,8.4,B
2/20/2018,,,,0,34.8,0,,,-7.3,-16.8,-26.3,1,8.52,B
2/21/2018,,,,0,34,0,,,-7.7,-16,-24.2,1,8.72,B
2/22/2018,,,,0.2,28.7,0,,,-3.5,-10.7,-17.9,1,8.99,B
2/23/2018,17,35,,0,29.5,0,,,-2.5,-11.5,-20.5,1,9.28,B
2/24/2018,,,,0,26.2,0,,,-1.3,-8.2,-15,1,9.58,B
2/25/2018,,,,0,22,0,,,1,-4,-8.9,1,9.85,B
2/26/2018,,,,0,24,0,,,1.2,-6,-13.1,1,10,B
2/27/2018,20,32,,0,22.2,0,,,1.7,-4.2,-10.1,1,10.1,B
2/28/2018,21,33,,0,22.7,0,,,3.3,-4.7,-12.6,1,10.2,B
3/1/2018,36,43,,0,21.9,0,,,-2.3,-3.9,-5.5,1,10.2,B
3/2/2018,36,41,,0,25.7,0,,,-5.4,-7.7,-10,1,10.1,B
3/3/2018,1,33,,0,30.1,0,,,-9,-12.1,-15.1,1,9.95,B
3/4/2018,,,,0.4,33.2,0,,,-6,-15.2,-24.3,1,9.84,B
3/5/2018,,,,0,31.8,0,,,-1.4,-13.8,-26.2,1,10.1,B
3/6/2018,,,,0,26.1,0,,,0.9,-8.1,-17.1,1,10.6,B
3/7/2018,,,,0,22.7,0,,,3.7,-4.7,-13.1,1,11.1,B
3/8/2018,,,,0,23.6,0,,,6.5,-5.6,-17.7,1,11.4,B
3/9/2018,19,32,,0,18.4,0,,,5,-0.4,-5.8,1,11.3,B
3/10/2018,,,,0.2,20.2,0,,,8.1,-2.2,-12.5,1,11.4,B
3/11/2018,,,,0,20.1,0,,,11.9,-2.1,-16,1,11.7,B
3/12/2018,,,,0,18.5,0,,,13.4,-0.5,-14.4,1,11.9,B
3/13/2018,,,,0,17.2,0,,,14.5,0.8,-13,1,11.9,B
3/14/2018,,,,0,16,0,,,13,2,-9.1,1,11.8,B
3/15/2018,,,,2.9,15.1,0,,,5.6,2.9,0.2,1,11.5,B
3/16/2018,,,,10.9,15.6,0,,,6,2.4,-1.3,1,11.2,B
3/17/2018,,,,0.4,16.2,0,,,5.2,1.8,-1.7,1,10.9,B
3/18/2018,,,,0,18.8,0,,,3.9,-0.8,-5.5,1,10.6,B
3/19/2018,,,,0.2,19.7,0,,,6.3,-1.7,-9.7,1,10.4,B
3/20/2018,,,,0,15.5,0,,,6.7,2.5,-1.8,1,10.5,B
3/21/2018,,,,0,16.8,0,,,7.9,1.2,-5.6,1,10.5,B
3/22/2018,35,43,,0,17.4,0,,,3.1,0.6,-1.9,1,10.5,B
3/23/2018,19,32,,1.4,17.5,0,,,4.9,0.5,-4,1,10.5,B
3/24/2018,,,,0.2,19.3,0,,,5.2,-1.3,-7.8,1,10.4,B
3/25/2018,,,,0,18.8,0,,,4.8,-0.8,-6.3,1,10.5,B
3/26/2018,18,32,,0,17.3,0,,,5.1,0.7,-3.8,1,10.5,B
3/27/2018,18,33,,0.2,13.6,0,,,8.5,4.4,0.2,1,10.7,B
3/28/2018,21,39,,0,17.4,0,,,4.9,0.6,-3.8,1,10.6,B
3/29/2018,,,,0.2,17,0,,,5.9,1,-3.9,1,10.6,B
3/30/2018,31,56,2,5.7,25.5,0,,,-1,-7.5,-14,1,10.2,B
3/31/2018,,,3,0.2,29.6,0,,,0.3,-11.6,-23.5,1,9.21,B
4/1/2018,34,54,3,0,25.8,0,,,-2.1,-7.8,-13.4,1,10.2,B
4/2/2018,33,33,3,0,23.5,0,,,0.2,-5.5,-11.2,1,11.4,B
4/3/2018,,,3,0,21.7,0,,,2.7,-3.7,-10.1,1,11.3,B
4/4/2018,31,41,3,0.5,24.5,0,,,-3.3,-6.5,-9.6,1,11.3,B
4/5/2018,30,41,3,0.2,25.6,0,,,-2.2,-7.6,-13,1,11.1,B
4/6/2018,3,33,3,0.4,26.1,0,,,-3.6,-8.1,-12.6,1,10.9,B
4/7/2018,34,61,3,0.2,23.6,0,,,1.1,-5.6,-12.3,1,11,B
4/8/2018,,,3,1.2,18.2,0,,,7.8,-0.2,-8.2,1,11.1,B
4/9/2018,,,3,0,12.8,0,,,12.1,5.2,-1.8,1,11.2,
4/10/2018,19,39,3,0,13.9,0,,,11.2,4.1,-3.1,1,11.9,
4/11/2018,,,3,0.4,13.5,0,,,12.1,4.5,-3.2,1,12.3,
4/12/2018,36,32,3,0.8,17.6,0,,,7.3,0.4,-6.5,1,12.4,
4/13/2018,14,35,3,0.5,15.8,0,,,8.6,2.2,-4.2,1,12.4,
4/14/2018,,,3,0.3,15.5,0,,,7.8,2.5,-2.8,1,12.2,
4/15/2018,34,43,3,0,15.9,0,,,7.1,2.1,-3,1,12.4,
4/16/2018,31,52,3,0.042857143,15.71428571,0,,,8.066666667,2.285714286,1.4,1,12.5,
4/17/2018,,,3,0.085714286,15.52857143,0,,,9.033333333,2.471428571,-2,1,12.5,
4/18/2018,,,3,0.128571429,15.34285714,0,,,10,2.657142857,-1.333333333,1,12.6,
4/19/2018,20,32,3,0.171428571,15.15714286,0,,,13.3,2.842857143,-0.666666667,1,13.1,
4/20/2018,,,3,0.214285714,14.97142857,0,,,12.4,3.028571429,0,1,14.2,
4/21/2018,18,37,3,0.257142857,14.78571429,0,,,11.5,3.214285714,-1.9,1,15.3,
4/22/2018,,,3,0.3,14.6,0,,,10.6,3.4,-3.8,1,16.5,
4/23/2018,,,3,0.2,13.8,0,,,16.9,4.2,-8.6,1,15.9,
4/24/2018,,,3,0,11.1,0,,,19.1,6.9,-5.3,1,16.7,
4/25/2018,21,37,3,0,10.3,0,,,17.9,7.7,-2.5,1,18.7,
4/26/2018,,,,0,8.2,0,,,23.3,9.8,-3.7,1,20.4,
4/27/2018,,,,0.2,7.2,0,,,25.4,10.8,-3.8,1,23.8,
4/28/2018,,,,0.3,7.9,0,,,24.4,10.1,-4.2,1,29.5,
4/29/2018,1,43,,0.15,9.9,0,,,8.7,8.1,-4.75,1,39.6,
4/30/2018,21,33,,0,11.9,0,,,17.4,6.1,-5.3,1,44,
5/1/2018,33,33,,0,8.5,0,,,15.5,9.5,3.5,1,46.7,
5/2/2018,20,39,,0,8.7,0,,,18.2,9.3,0.3,1,44.2,
5/3/2018,19,32,,0.6,9.5,0,,,19,8.5,-2.1,1,45.8,
5/4/2018,,,,1.5,5.3,0,,,19.5,12.7,5.8,1,49.6,
5/5/2018,,,,0,5.9,0,,,19.4,12.1,4.8,1,64.9,
5/6/2018,,,,0,7.15,0,,,21.95,10.85,-2.9,1,78.5,
5/7/2018,20,41,,0,8.4,0,,,24.5,9.6,0.05,1,93.9,
5/8/2018,,,,0,9.65,0,,,19.1,8.35,3,1,115,
