LOCAL_DATE,DIRECTION_MAX_GUST,SPEED_MAX_GUST,SNOW_ON_GROUND,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Value,SYM,Year,Month,Day
2015-04-06,,,1.0,0.0,15.6,0.0,,,9.4,2.4,-4.6,1.0,21.8,B,2015.0,4.0,6.0
2015-04-07,,,0.0,0.2,17.0,0.0,,,11.0,1.0,-9.0,1.0,20.8,B,2015.0,4.0,7.0
2015-04-08,,,,0.0,16.2,0.0,,,12.8,1.8,-9.2,1.0,20.2,B,2015.0,4.0,8.0
2015-04-09,,,,0.0,13.8,0.0,,,16.3,4.2,-8.0,1.0,19.9,B,2015.0,4.0,9.0
2015-04-10,18.0,39.0,,0.0,14.5,0.0,,,14.0,3.5,-7.0,1.0,20.1,B,2015.0,4.0,10.0
2015-04-11,20.0,46.0,0.0,0.5,16.0,0.0,,,7.2,2.0,-3.3,1.0,20.5,B,2015.0,4.0,11.0
2015-04-12,20.0,46.0,,1.0,18.9,0.0,,,5.6,-0.9,-7.3,1.0,20.3,B,2015.0,4.0,12.0
2015-04-13,15.0,32.0,0.0,0.0,14.2,0.0,,,10.9,3.8,-3.3,1.0,19.3,B,2015.0,4.0,13.0
2015-04-14,,,,3.8,16.1,0.0,,,7.7,1.9,-3.9,1.0,19.1,B,2015.0,4.0,14.0
2015-04-15,19.0,32.0,,0.2,16.1,0.0,,,12.1,1.9,-8.3,1.0,18.5,B,2015.0,4.0,15.0
2015-04-16,22.0,35.0,,0.0,11.9,0.0,,,14.8,6.1,-2.6,1.0,18.4,B,2015.0,4.0,16.0
2015-04-17,20.0,33.0,,0.0,11.3,0.0,,,15.2,6.7,-1.8,1.0,19.2,,2015.0,4.0,17.0
2015-04-18,,,,0.0,15.0,0.0,,,12.2,3.0,-6.2,1.0,20.2,,2015.0,4.0,18.0
2015-04-19,,,,0.0,12.9,0.0,,,16.4,5.1,-6.3,1.0,20.1,,2015.0,4.0,19.0
2015-04-20,,,,0.0,10.3,0.0,,,19.8,7.7,-4.5,1.0,20.7,,2015.0,4.0,20.0
2015-04-21,,,,0.0,8.3,0.0,,,22.8,9.7,-3.4,1.0,22.7,,2015.0,4.0,21.0
2015-04-22,28.0,35.0,,7.7,11.2,0.0,,,12.9,6.8,0.6,1.0,28.2,,2015.0,4.0,22.0
2015-04-23,,,,0.0,13.3,0.0,,,11.9,4.7,-2.6,1.0,32.1,,2015.0,4.0,23.0
2015-04-24,,,,12.7,15.3,0.0,,,8.7,2.7,-3.4,1.0,31.0,,2015.0,4.0,24.0
2015-04-25,34.0,37.0,3.0,0.0,15.4,0.0,,,11.0,2.6,-5.8,1.0,29.5,,2015.0,4.0,25.0
2015-04-26,18.0,32.0,,0.2,13.1,0.0,,,15.3,4.9,-5.5,1.0,28.3,,2015.0,4.0,26.0
2015-04-27,20.0,37.0,,0.0,8.8,0.0,,,17.7,9.2,0.7,1.0,28.1,,2015.0,4.0,27.0
2015-04-28,17.0,46.0,,0.0,6.3,0.0,,,21.9,11.7,1.5,1.0,30.2,,2015.0,4.0,28.0
2015-04-29,21.0,35.0,,6.5,11.2,0.0,,,11.7,6.8,1.9,1.0,44.4,,2015.0,4.0,29.0
2015-04-30,22.0,35.0,,0.0,12.0,0.0,,,13.1,6.0,-1.1,1.0,53.6,,2015.0,4.0,30.0
2015-05-01,19.0,35.0,,0.2,11.9,0.0,,,10.9,6.1,1.2,1.0,48.5,,2015.0,5.0,1.0
2015-05-02,21.0,37.0,,0.0,13.9,0.0,,,10.2,4.1,-2.0,1.0,45.1,,2015.0,5.0,2.0
2015-05-03,20.0,32.0,,0.0,13.8,0.0,,,13.2,4.2,-4.9,1.0,41.4,,2015.0,5.0,3.0
2015-05-04,,,,0.5,11.2,0.0,,,16.5,6.8,-2.9,1.0,39.5,,2015.0,5.0,4.0
2015-05-05,34.0,37.0,,8.0,12.6,0.0,,,9.5,5.4,1.2,1.0,42.3,,2015.0,5.0,5.0
2015-05-06,,,,0.4,16.3,0.0,,,6.7,1.7,-3.4,1.0,45.5,,2015.0,5.0,6.0
2015-05-07,34.0,46.0,,0.0,14.2,0.0,,,13.0,3.8,-5.5,1.0,42.4,,2015.0,5.0,7.0
2015-05-08,,,,0.2,12.5,0.0,,,16.0,5.5,-5.0,1.0,41.2,,2015.0,5.0,8.0
2015-05-09,,,,0.0,9.7,0.0,,,20.5,8.3,-3.9,1.0,40.9,,2015.0,5.0,9.0
2015-05-10,36.0,32.0,,0.0,8.4,0.0,,,22.0,9.6,-2.9,1.0,45.0,,2015.0,5.0,10.0
2015-05-11,32.0,35.0,,0.0,8.6,0.0,,,20.8,9.4,-2.0,1.0,55.2,,2015.0,5.0,11.0
2015-05-12,33.0,33.0,,0.0,8.6,0.0,,,21.2,9.4,-2.5,1.0,70.4,,2015.0,5.0,12.0
2015-05-13,32.0,37.0,,0.0,9.1,0.0,,,21.3,8.9,-3.6,1.0,85.8,,2015.0,5.0,13.0
2015-05-14,,,,0.0,9.1,0.0,,,16.2,8.9,1.5,1.0,99.5,,2015.0,5.0,14.0
2015-05-15,,,,0.0,9.9,0.0,,,19.2,8.1,-3.1,1.0,100.0,,2015.0,5.0,15.0
2015-05-16,35.0,54.0,,1.0,10.6,0.0,,,10.6,7.4,4.1,1.0,105.0,,2015.0,5.0,16.0
2015-05-17,3.0,44.0,,0.3,10.8,0.0,,,12.9,7.2,1.4,1.0,106.0,,2015.0,5.0,17.0
2015-05-18,33.0,32.0,,0.2,8.9,0.0,,,20.2,9.1,-2.0,1.0,108.0,,2015.0,5.0,18.0
2015-05-19,32.0,35.0,,0.0,6.2,0.0,,,24.2,11.8,-0.7,1.0,131.0,,2015.0,5.0,19.0
2015-05-20,,,,0.0,5.9,0.0,,,25.3,12.1,-1.1,1.0,176.0,,2015.0,5.0,20.0
2015-05-21,,,,0.0,5.1,0.0,,,26.8,12.9,-1.0,1.0,213.0,,2015.0,5.0,21.0
2015-05-22,1.0,32.0,,0.0,4.2,0.0,,,26.5,13.8,1.1,1.0,250.0,,2015.0,5.0,22.0
2015-05-23,,,,0.0,2.6,0.0,,,27.4,15.4,3.4,1.0,286.0,,2015.0,5.0,23.0
2015-05-24,,,,0.0,5.9,0.0,,,23.3,12.1,0.9,1.0,305.0,,2015.0,5.0,24.0
2015-05-25,,,,0.0,5.4,0.0,,,24.0,12.6,1.1,1.0,310.0,,2015.0,5.0,25.0
2015-05-26,,,,0.5,2.9,0.0,,,23.9,15.1,6.2,1.0,304.0,,2015.0,5.0,26.0
2015-05-27,34.0,54.0,,4.8,5.1,0.0,,,24.7,12.9,1.1,1.0,326.0,,2015.0,5.0,27.0
2015-05-28,35.0,48.0,,0.0,6.2,0.0,,,15.5,11.8,8.0,1.0,346.0,,2015.0,5.0,28.0
2015-05-29,34.0,48.0,,4.8,7.7,0.0,,,14.1,10.3,6.4,1.0,379.0,,2015.0,5.0,29.0
2015-05-30,19.0,33.0,,1.9,3.3,0.0,,,23.5,14.7,5.9,1.0,401.0,,2015.0,5.0,30.0
2015-05-31,19.0,32.0,,1.2,4.5,0.0,,,21.1,13.5,5.8,1.0,436.0,,2015.0,5.0,31.0
2015-06-01,34.0,37.0,,0.2,6.4,0.0,,,23.3,11.6,-0.1,1.0,397.0,,2015.0,6.0,1.0
2015-06-02,12.0,39.0,,0.0,4.0,0.0,,,22.8,14.0,5.2,1.0,353.0,,2015.0,6.0,2.0
2015-06-03,36.0,32.0,,0.6,4.1,0.0,,,20.5,13.9,7.2,1.0,360.0,,2015.0,6.0,3.0
2015-06-04,,,,1.9,6.6,0.0,,,18.9,11.4,3.9,1.0,360.0,,2015.0,6.0,4.0
2015-06-05,19.0,33.0,,0.0,2.4,0.0,,,24.6,15.6,6.6,1.0,353.0,,2015.0,6.0,5.0
2015-06-06,24.0,32.0,,0.0,0.4,0.0,,,25.4,17.6,9.7,1.0,358.0,,2015.0,6.0,6.0
2015-06-07,,,,0.0,0.0,1.3,,,27.6,19.3,11.0,1.0,373.0,,2015.0,6.0,7.0
2015-06-08,30.0,33.0,,0.0,1.1,0.0,,,26.5,16.9,7.2,1.0,401.0,,2015.0,6.0,8.0
2015-06-09,32.0,33.0,,0.2,2.7,0.0,,,26.2,15.3,4.4,1.0,427.0,,2015.0,6.0,9.0
2015-06-10,,,,0.0,2.3,0.0,,,27.3,15.7,4.1,1.0,386.0,,2015.0,6.0,10.0
2015-06-11,27.0,41.0,,0.0,4.1,0.0,,,23.4,13.9,4.3,1.0,340.0,,2015.0,6.0,11.0
2015-06-12,22.0,41.0,,1.8,7.4,0.0,,,16.6,10.6,4.6,1.0,328.0,,2015.0,6.0,12.0
2015-06-13,,,,3.5,8.6,0.0,,,12.3,9.4,6.5,1.0,272.0,,2015.0,6.0,13.0
2015-06-14,34.0,39.0,,3.6,8.7,0.0,,,14.8,9.3,3.8,1.0,229.0,,2015.0,6.0,14.0
2015-06-15,,,,0.2,6.5,0.0,,,22.0,11.5,0.9,1.0,198.0,,2015.0,6.0,15.0
2015-06-16,36.0,35.0,,2.6,5.4,0.0,,,23.3,12.6,1.8,1.0,190.0,,2015.0,6.0,16.0
2015-06-17,36.0,32.0,,4.5,6.7,0.0,,,16.0,11.3,6.6,1.0,207.0,,2015.0,6.0,17.0
2015-06-18,13.0,39.0,,0.0,4.4,0.0,,,23.1,13.6,4.0,1.0,226.0,,2015.0,6.0,18.0
2015-06-19,,,,7.7,6.3,0.0,,,16.8,11.7,6.6,1.0,236.0,,2015.0,6.0,19.0
2015-06-20,,,,0.0,7.5,0.0,,,18.2,10.5,2.8,1.0,239.0,,2015.0,6.0,20.0
2015-06-21,,,,0.2,7.3,0.0,,,22.0,10.7,-0.6,1.0,202.0,,2015.0,6.0,21.0
2015-06-22,34.0,35.0,,0.0,4.9,0.0,,,24.5,13.1,1.7,1.0,185.0,,2015.0,6.0,22.0
2015-06-23,32.0,41.0,,0.9,3.2,0.0,,,24.8,14.8,4.7,1.0,189.0,,2015.0,6.0,23.0
2015-06-24,24.0,43.0,,0.2,3.9,0.0,,,24.9,14.1,3.2,1.0,206.0,,2015.0,6.0,24.0
2015-06-25,27.0,32.0,,1.4,0.0,1.2,,,27.1,19.2,11.2,1.0,222.0,,2015.0,6.0,25.0
2015-06-26,,,,0.5,0.0,1.4,,,28.9,19.4,9.8,1.0,269.0,,2015.0,6.0,26.0
2015-06-27,28.0,32.0,,0.0,0.0,1.8,,,33.5,19.8,6.0,1.0,312.0,,2015.0,6.0,27.0
2015-06-28,,,,0.0,0.0,3.4,,,34.5,21.4,8.2,1.0,322.0,,2015.0,6.0,28.0
2015-06-29,,,,0.5,0.0,2.3,,,25.6,20.3,14.9,1.0,344.0,,2015.0,6.0,29.0
2015-06-30,,,,5.4,0.4,0.0,,,22.9,17.6,12.2,1.0,341.0,,2015.0,6.0,30.0
2015-07-01,,,,1.0,0.0,0.3,,,25.6,18.3,10.9,1.0,332.0,,2015.0,7.0,1.0
2015-07-02,,,,0.0,0.0,1.0,,,31.1,19.0,6.8,1.0,304.0,,2015.0,7.0,2.0
2015-07-03,25.0,33.0,,0.0,0.0,1.5,,,30.3,19.5,8.7,1.0,304.0,,2015.0,7.0,3.0
2015-07-04,33.0,57.0,,0.0,3.7,0.0,,,23.8,14.3,4.8,1.0,298.0,,2015.0,7.0,4.0
2015-07-05,33.0,33.0,,0.3,2.8,0.0,,,22.3,15.2,8.0,1.0,259.0,,2015.0,7.0,5.0
2015-07-06,32.0,35.0,,0.2,2.3,0.0,,,27.6,15.7,3.7,1.0,231.0,,2015.0,7.0,6.0
2015-07-07,1.0,35.0,,0.0,1.3,0.0,,,26.5,16.7,6.8,1.0,225.0,,2015.0,7.0,7.0
2015-07-08,,,,0.0,0.0,0.9,,,32.5,18.9,5.3,1.0,221.0,,2015.0,7.0,8.0
2015-07-09,33.0,32.0,,0.0,0.0,3.3,,,33.8,21.3,8.7,1.0,241.0,,2015.0,7.0,9.0
2015-07-10,19.0,39.0,,6.0,0.0,1.0,,,30.0,19.0,7.9,1.0,262.0,,2015.0,7.0,10.0
2015-07-11,34.0,35.0,,0.2,0.0,3.9,,,32.3,21.9,11.4,1.0,275.0,,2015.0,7.0,11.0
2015-07-12,21.0,35.0,,0.4,0.0,2.3,,,26.8,20.3,13.7,1.0,293.0,,2015.0,7.0,12.0
2015-07-13,28.0,37.0,,1.7,1.2,0.0,,,25.2,16.8,8.4,1.0,274.0,,2015.0,7.0,13.0
2015-07-14,,,,0.0,1.7,0.0,,,23.7,16.3,8.8,1.0,249.0,,2015.0,7.0,14.0
2015-07-15,28.0,39.0,,10.2,3.6,0.0,,,21.2,14.4,7.6,1.0,227.0,,2015.0,7.0,15.0
2015-07-16,22.0,33.0,,3.4,6.9,0.0,,,15.7,11.1,6.4,1.0,261.0,,2015.0,7.0,16.0
2015-07-17,,,,1.7,4.0,0.0,,,20.3,14.0,7.6,1.0,233.0,,2015.0,7.0,17.0
2015-07-18,,,,0.2,4.4,0.0,,,23.3,13.6,3.8,1.0,219.0,,2015.0,7.0,18.0
2015-07-19,,,,0.0,0.0,2.1,,,28.1,20.1,12.0,1.0,214.0,,2015.0,7.0,19.0
2015-07-20,20.0,50.0,,2.9,0.0,2.0,,,30.4,20.0,9.5,1.0,238.0,,2015.0,7.0,20.0
2015-07-21,20.0,50.0,,2.2,3.1,0.0,,,20.3,14.9,9.4,1.0,264.0,,2015.0,7.0,21.0
2015-07-22,19.0,32.0,,0.2,5.6,0.0,,,21.1,12.4,3.6,1.0,229.0,,2015.0,7.0,22.0
2015-07-23,24.0,33.0,,0.2,2.0,0.0,,,24.1,16.0,7.9,1.0,200.0,,2015.0,7.0,23.0
2015-07-24,12.0,33.0,,0.0,1.6,0.0,,,23.3,16.4,9.5,1.0,184.0,,2015.0,7.0,24.0
2015-07-25,,,,1.3,5.7,0.0,,,16.2,12.3,8.3,1.0,191.0,,2015.0,7.0,25.0
2015-07-26,,,,4.4,3.6,0.0,,,21.5,14.4,7.2,1.0,179.0,,2015.0,7.0,26.0
2015-07-27,,,,0.2,4.1,0.0,,,22.5,13.9,5.2,1.0,164.0,,2015.0,7.0,27.0
2015-07-28,22.0,35.0,,0.0,2.8,0.0,,,22.7,15.2,7.6,1.0,150.0,,2015.0,7.0,28.0
2015-07-29,21.0,39.0,,0.5,2.3,0.0,,,21.8,15.7,9.6,1.0,150.0,,2015.0,7.0,29.0
2015-07-30,30.0,33.0,,0.0,0.8,0.0,,,27.7,17.2,6.7,1.0,159.0,,2015.0,7.0,30.0
2015-07-31,34.0,33.0,,0.0,0.1,0.0,,,30.7,17.9,5.1,1.0,170.0,,2015.0,7.0,31.0
2015-08-01,,,,0.0,0.0,1.2,,,27.8,19.2,10.5,1.0,187.0,,2015.0,8.0,1.0
2015-08-02,,,,0.0,0.5,0.0,,,29.8,17.5,5.2,1.0,190.0,,2015.0,8.0,2.0
2015-08-03,20.0,35.0,,0.0,0.0,1.3,,,32.6,19.3,5.9,1.0,197.0,,2015.0,8.0,3.0
2015-08-04,33.0,46.0,,0.0,0.0,3.0,,,28.4,21.0,13.5,1.0,206.0,,2015.0,8.0,4.0
2015-08-05,,,,16.0,5.0,0.0,,,18.1,13.0,7.8,1.0,210.0,,2015.0,8.0,5.0
2015-08-06,,,,1.2,8.8,0.0,,,14.4,9.2,3.9,1.0,191.0,,2015.0,8.0,6.0
2015-08-07,,,,0.0,1.5,0.0,,,23.7,16.5,9.3,1.0,179.0,,2015.0,8.0,7.0
2015-08-08,,,,0.2,1.9,0.0,,,26.9,16.1,5.2,1.0,169.0,,2015.0,8.0,8.0
2015-08-09,20.0,41.0,,2.4,1.0,0.0,,,23.4,17.0,10.6,1.0,179.0,,2015.0,8.0,9.0
2015-08-10,,,,0.2,2.3,0.0,,,25.9,15.7,5.5,1.0,185.0,,2015.0,8.0,10.0
2015-08-11,20.0,32.0,,0.0,0.0,0.1,,,29.6,18.1,6.5,1.0,180.0,,2015.0,8.0,11.0
2015-08-12,20.0,37.0,,0.0,0.0,0.8,,,30.6,18.8,7.0,1.0,183.0,,2015.0,8.0,12.0
2015-08-13,,,,6.35,1.3,0.4,,,26.9,17.1,5.8,1.0,198.0,,2015.0,8.0,13.0
2015-08-14,30.0,50.0,,12.7,2.6,0.0,,,23.2,15.4,7.5,1.0,202.0,,2015.0,8.0,14.0
2015-08-15,33.0,37.0,,2.9,6.4,0.0,,,14.8,11.6,8.4,1.0,225.0,,2015.0,8.0,15.0
2015-08-16,20.0,33.0,,1.4,3.8,0.0,,,20.0,14.2,8.4,1.0,183.0,,2015.0,8.0,16.0
2015-08-17,,,,0.0,6.3,0.0,,,20.1,11.7,3.2,1.0,162.0,,2015.0,8.0,17.0
2015-08-18,,,,0.0,2.6,0.0,,,23.5,15.4,7.2,1.0,149.0,,2015.0,8.0,18.0
2015-08-19,,,,0.0,3.0,0.0,,,26.0,15.0,4.0,1.0,154.0,,2015.0,8.0,19.0
2015-08-20,33.0,39.0,,0.2,5.4,0.0,,,23.0,12.6,2.1,1.0,160.0,,2015.0,8.0,20.0
2015-08-21,34.0,37.0,,8.3,10.1,0.0,,,12.9,7.9,2.8,1.0,159.0,,2015.0,8.0,21.0
2015-08-22,,,,0.2,8.4,0.0,,,21.1,9.6,-1.9,1.0,145.0,,2015.0,8.0,22.0
2015-08-23,,,,0.0,5.2,0.0,,,24.1,12.8,1.4,1.0,122.0,,2015.0,8.0,23.0
2015-08-24,,,,0.0,4.0,0.0,,,25.0,14.0,2.9,1.0,124.0,,2015.0,8.0,24.0
2015-08-25,,,,0.0,4.5,0.0,,,26.8,13.5,0.1,1.0,129.0,,2015.0,8.0,25.0
2015-08-26,,,,0.0,4.1,0.0,,,23.0,13.9,4.8,1.0,127.0,,2015.0,8.0,26.0
2015-08-27,,,,0.0,2.5,0.0,,,27.3,15.5,3.6,1.0,126.0,,2015.0,8.0,27.0
2015-08-28,16.0,35.0,,0.0,2.1,0.0,,,24.0,15.9,7.7,1.0,139.0,,2015.0,8.0,28.0
2015-08-29,20.0,41.0,,0.0,5.5,0.0,,,19.3,12.5,5.7,1.0,154.0,,2015.0,8.0,29.0
2015-08-30,19.0,32.0,,0.3,4.2,0.0,,,18.2,13.8,9.4,1.0,198.0,,2015.0,8.0,30.0
2015-08-31,17.0,37.0,,2.0,7.2,0.0,,,15.1,10.8,6.5,1.0,182.0,,2015.0,8.0,31.0
2015-09-01,,,,10.1,10.6,0.0,,,12.7,7.4,2.0,1.0,210.0,,2015.0,9.0,1.0
2015-09-02,,,,3.3,11.1,0.0,,,12.5,6.9,1.3,1.0,219.0,,2015.0,9.0,2.0
2015-09-03,33.0,39.0,,2.0,13.6,0.0,,,10.8,4.4,-2.0,1.0,186.0,,2015.0,9.0,3.0
2015-09-04,35.0,37.0,,0.2,9.8,0.0,,,12.7,8.2,3.6,1.0,152.0,,2015.0,9.0,4.0
2015-09-05,34.0,32.0,,0.0,11.1,0.0,,,14.5,6.9,-0.7,1.0,131.0,,2015.0,9.0,5.0
2015-09-06,,,,0.0,9.4,0.0,,,15.5,8.6,1.6,1.0,117.0,,2015.0,9.0,6.0
2015-09-07,,,,0.0,9.0,0.0,,,16.5,9.0,1.4,1.0,107.0,,2015.0,9.0,7.0
2015-09-08,,,,1.6,7.9,0.0,,,13.8,10.1,6.4,1.0,100.0,,2015.0,9.0,8.0
2015-09-09,,,,0.0,7.2,0.0,,,15.7,10.8,5.9,1.0,101.0,,2015.0,9.0,9.0
2015-09-10,,,,0.2,1.9,0.0,,,22.3,16.1,9.8,1.0,103.0,,2015.0,9.0,10.0
2015-09-11,,,,0.0,2.0,0.0,,,28.6,16.0,3.3,1.0,115.0,,2015.0,9.0,11.0
2015-09-12,34.0,48.0,,3.0,2.2,0.0,,,27.8,15.8,3.8,1.0,129.0,,2015.0,9.0,12.0
2015-09-13,36.0,33.0,,0.4,6.7,0.0,,,16.0,11.3,6.5,1.0,179.0,,2015.0,9.0,13.0
2015-09-14,34.0,32.0,,0.2,12.3,0.0,,,12.4,5.7,-1.0,1.0,162.0,,2015.0,9.0,14.0
2015-09-15,,,,0.6,13.7,0.0,,,9.4,4.3,-0.8,1.0,135.0,,2015.0,9.0,15.0
2015-09-16,,,,0.2,11.6,0.0,,,13.4,6.4,-0.7,1.0,117.0,,2015.0,9.0,16.0
2015-09-17,,,,0.0,10.8,0.0,,,13.4,7.2,1.0,1.0,102.0,,2015.0,9.0,17.0
2015-09-18,,,,0.0,7.3,0.0,,,16.7,10.7,4.6,1.0,93.0,,2015.0,9.0,18.0
2015-09-19,,,,0.3,4.7,0.0,,,17.4,13.3,9.2,1.0,88.4,,2015.0,9.0,19.0
2015-09-20,32.0,46.0,,23.7,12.5,0.0,,,9.9,5.5,1.1,1.0,152.0,,2015.0,9.0,20.0
2015-09-21,,,,0.3,12.9,0.0,,,11.8,5.1,-1.6,1.0,299.0,,2015.0,9.0,21.0
2015-09-22,,,,0.0,13.1,0.0,,,13.4,4.9,-3.7,1.0,205.0,,2015.0,9.0,22.0
2015-09-23,19.0,33.0,,0.0,9.7,0.0,,,19.1,8.3,-2.5,1.0,158.0,,2015.0,9.0,23.0
2015-09-24,15.0,37.0,,0.0,8.9,0.0,,,16.8,9.1,1.3,1.0,131.0,,2015.0,9.0,24.0
2015-09-25,,,,3.2,10.2,0.0,,,12.2,7.8,3.4,1.0,125.0,,2015.0,9.0,25.0
2015-09-26,,,,0.4,11.6,0.0,,,12.2,6.4,0.6,1.0,151.0,,2015.0,9.0,26.0
2015-09-27,,,,0.0,9.8,0.0,,,13.8,8.2,2.5,1.0,125.0,,2015.0,9.0,27.0
2015-09-28,,,,0.0,9.2,0.0,,,17.4,8.8,0.2,1.0,109.0,,2015.0,9.0,28.0
2015-09-29,,,,0.0,8.4,0.0,,,17.0,9.6,2.1,1.0,99.9,,2015.0,9.0,29.0
2015-09-30,,,,0.0,4.6,0.0,,,21.3,13.4,5.4,1.0,94.0,,2015.0,9.0,30.0
2015-10-01,,,,0.0,5.6,0.0,,,23.6,12.4,1.1,1.0,93.6,,2015.0,10.0,1.0
2015-10-02,33.0,56.0,,2.7,12.4,0.0,,,11.3,5.6,-0.2,1.0,94.6,,2015.0,10.0,2.0
2015-10-03,34.0,37.0,,0.0,14.0,0.0,,,7.3,4.0,0.7,1.0,99.2,,2015.0,10.0,3.0
2015-10-04,,,,0.2,10.8,0.0,,,15.3,7.2,-0.9,1.0,89.4,,2015.0,10.0,4.0
2015-10-05,,,,0.2,13.5,0.0,,,13.3,4.5,-4.4,1.0,83.1,,2015.0,10.0,5.0
2015-10-06,,,,0.0,9.9,0.0,,,17.0,8.1,-0.8,1.0,77.7,,2015.0,10.0,6.0
2015-10-07,,,,0.0,6.8,0.0,,,14.8,11.2,7.6,1.0,75.5,,2015.0,10.0,7.0
2015-10-08,,,,0.0,5.8,0.0,,,16.9,12.2,7.5,1.0,75.8,,2015.0,10.0,8.0
2015-10-09,22.0,33.0,,0.0,5.0,0.0,,,18.9,13.0,7.0,1.0,77.7,,2015.0,10.0,9.0
2015-10-10,19.0,37.0,,0.5,4.3,0.0,,,18.6,13.7,8.8,1.0,88.7,,2015.0,10.0,10.0
2015-10-11,,,,1.2,9.3,0.0,,,13.1,8.7,4.2,1.0,143.0,,2015.0,10.0,11.0
2015-10-12,,,,0.4,13.0,0.0,,,9.6,5.0,0.4,1.0,121.0,,2015.0,10.0,12.0
2015-10-13,,,,0.2,10.7,0.0,,,14.1,7.3,0.4,1.0,99.8,,2015.0,10.0,13.0
2015-10-14,19.0,33.0,,0.0,12.9,0.0,,,13.5,5.1,-3.3,1.0,87.8,,2015.0,10.0,14.0
2015-10-15,,,,0.0,15.1,0.0,,,12.9,2.9,-7.1,1.0,78.6,,2015.0,10.0,15.0
2015-10-16,,,,0.0,11.3,0.0,,,17.8,6.7,-4.4,1.0,73.8,,2015.0,10.0,16.0
2015-10-17,,,,0.0,8.8,0.0,,,22.2,9.2,-3.9,1.0,70.1,,2015.0,10.0,17.0
2015-10-18,,,,0.0,3.5,0.0,,,20.2,14.5,8.7,1.0,69.0,,2015.0,10.0,18.0
2015-10-19,,,,0.9,7.9,0.0,,,13.7,10.1,6.5,1.0,72.7,,2015.0,10.0,19.0
2015-10-20,,,,0.0,10.5,0.0,,,13.9,7.5,1.1,1.0,78.5,,2015.0,10.0,20.0
2015-10-21,,,,0.3,10.7,0.0,,,16.3,7.3,-1.8,1.0,71.7,,2015.0,10.0,21.0
2015-10-22,,,,1.8,12.0,0.0,,,10.9,6.0,1.0,1.0,67.4,,2015.0,10.0,22.0
2015-10-23,1.0,32.0,,1.6,12.3,0.0,,,11.8,5.7,-0.5,1.0,63.9,,2015.0,10.0,23.0
2015-10-24,,,,0.2,16.3,0.0,,,8.6,1.7,-5.2,1.0,61.2,,2015.0,10.0,24.0
2015-10-25,,,,0.0,19.1,0.0,,,6.2,-1.1,-8.3,1.0,55.5,,2015.0,10.0,25.0
2015-10-26,,,,7.4,20.0,0.0,,,1.4,-2.0,-5.4,1.0,55.6,,2015.0,10.0,26.0
2015-10-27,,,,0.2,17.8,0.0,,,4.5,0.2,-4.2,1.0,55.7,,2015.0,10.0,27.0
2015-10-28,,,,0.5,20.3,0.0,,,3.6,-2.3,-8.1,1.0,50.6,,2015.0,10.0,28.0
2015-10-29,,,,0.4,15.4,0.0,,,6.0,2.6,-0.8,1.0,51.7,,2015.0,10.0,29.0
2015-10-30,,,,1.3,14.1,0.0,,,6.4,3.9,1.4,1.0,49.9,,2015.0,10.0,30.0
2015-10-31,,,,1.1,14.2,0.0,,,8.6,3.8,-1.0,1.0,48.8,,2015.0,10.0,31.0
2015-11-01,,,,0.4,14.6,0.0,,,9.1,3.4,-2.4,1.0,47.7,,2015.0,11.0,1.0
2015-11-02,,,,0.2,17.7,0.0,,,4.2,0.3,-3.7,1.0,45.7,,2015.0,11.0,2.0
2015-11-03,,,,0.0,15.7,0.0,,,7.4,2.3,-2.9,1.0,44.0,,2015.0,11.0,3.0
2015-11-04,,,,0.0,18.0,0.0,,,5.6,0.0,-5.6,1.0,40.8,,2015.0,11.0,4.0
2015-11-05,,,,0.0,16.8,0.0,,,5.1,1.2,-2.8,1.0,41.0,,2015.0,11.0,5.0
2015-11-06,18.0,32.0,,0.0,17.9,0.0,,,5.7,0.1,-5.5,1.0,39.4,,2015.0,11.0,6.0
2015-11-07,,,0.0,0.0,12.9,0.0,,,8.2,5.1,1.9,1.0,39.2,,2015.0,11.0,7.0
2015-11-08,35.0,32.0,1.0,6.5,17.4,0.0,,,2.9,0.6,-1.7,1.0,40.3,,2015.0,11.0,8.0
2015-11-09,,,5.0,1.4,19.9,0.0,,,1.7,-1.9,-5.4,1.0,38.9,,2015.0,11.0,9.0
2015-11-10,,,4.0,0.3,23.2,0.0,,,-0.1,-5.2,-10.2,1.0,33.3,B,2015.0,11.0,10.0
2015-11-11,,,4.0,0.7,19.7,0.0,,,2.5,-1.7,-5.8,1.0,36.1,B,2015.0,11.0,11.0
2015-11-12,17.0,33.0,4.0,0.0,19.6,0.0,,,1.9,-1.6,-5.0,1.0,35.4,B,2015.0,11.0,12.0
2015-11-13,,,,4.5,17.2,0.0,,,3.9,0.8,-2.4,1.0,35.4,B,2015.0,11.0,13.0
2015-11-14,,,,0.0,19.3,0.0,,,2.5,-1.3,-5.0,1.0,35.6,B,2015.0,11.0,14.0
2015-11-15,,,8.0,16.1,20.7,0.0,,,-1.6,-2.7,-3.8,1.0,35.5,B,2015.0,11.0,15.0
