ID,LOCAL_DATE,DIRECTION_MAX_GUST,SPEED_MAX_GUST,SNOW_ON_GROUND,TOTAL_RAIN,TOTAL_PRECIPITATION,TOTAL_SNOW,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,PARAM,Date,Value,SYM
3053536.2017.1.11,1/11/2017 0:00,0.0,0.0,20.0,,1.2,,40.7,0.0,,,-14.5,-22.7,-30.9,1.0,1/11/2017,14.5,B
3053536.2017.1.12,1/12/2017 0:00,0.0,0.0,20.0,,1.3,,37.7,0.0,,,-10.2,-19.7,-29.1,1.0,1/12/2017,14.6,B
3053536.2017.1.13,1/13/2017 0:00,0.0,0.0,20.0,,0.3,,32.7,0.0,,,-7.1,-14.7,-22.2,1.0,1/13/2017,14.8,B
3053536.2017.1.14,1/14/2017 0:00,0.0,0.0,20.0,,0.0,,27.6,0.0,,,-3.2,-9.6,-16.0,1.0,1/14/2017,14.5,B
3053536.2017.1.15,1/15/2017 0:00,0.0,0.0,20.0,,0.0,,22.7,0.0,,,0.4,-4.7,-9.8,1.0,1/15/2017,14.9,B
3053536.2017.1.16,1/16/2017 0:00,22.0,32.0,19.0,,0.0,,21.1,0.0,,,6.2,-3.1,-12.3,1.0,1/16/2017,15.2,B
3053536.2017.1.17,1/17/2017 0:00,20.0,33.0,18.0,,0.8,,14.9,0.0,,,5.8,3.1,0.3,1.0,1/17/2017,15.0,B
3053536.2017.1.18,1/18/2017 0:00,21.0,32.0,17.0,,0.2,,15.8,0.0,,,6.0,2.2,-1.7,1.0,1/18/2017,14.9,B
3053536.2017.1.19,1/19/2017 0:00,0.0,0.0,16.0,,0.5,,16.2,0.0,,,7.0,1.8,-3.5,1.0,1/19/2017,15.5,B
3053536.2017.1.20,1/20/2017 0:00,0.0,0.0,16.0,,1.4,,20.2,0.0,,,3.6,-2.2,-7.9,1.0,1/20/2017,15.7,B
3053536.2017.1.21,1/21/2017 0:00,0.0,0.0,16.0,,0.9,,27.1,0.0,,,-2.8,-9.1,-15.3,1.0,1/21/2017,15.6,B
3053536.2017.1.22,1/22/2017 0:00,0.0,0.0,16.0,,0.5,,26.9,0.0,,,-5.4,-8.9,-12.4,1.0,1/22/2017,15.6,B
3053536.2017.1.23,1/23/2017 0:00,0.0,0.0,16.0,,0.4,,25.0,0.0,,,-1.4,-7.0,-12.6,1.0,1/23/2017,15.3,B
3053536.2017.1.24,1/24/2017 0:00,0.0,0.0,15.0,,0.30000000000000004,,25.85,0.0,,,-1.8499999999999999,-7.85,-18.7,1.0,1/24/2017,14.8,B
3053536.2017.1.25,1/25/2017 0:00,0.0,0.0,16.0,,0.2,,26.7,0.0,,,-2.3,-8.7,-15.0,1.0,1/25/2017,14.6,B
3053536.2017.1.26,1/26/2017 0:00,0.0,0.0,16.0,,0.0,,22.6,0.0,,,-0.2,-4.6,-9.0,1.0,1/26/2017,14.6,B
3053536.2017.1.27,1/27/2017 0:00,0.0,0.0,16.0,,0.0,,20.0,0.0,,,3.2,-2.0,-7.2,1.0,1/27/2017,14.4,B
3053536.2017.1.28,1/28/2017 0:00,18.0,41.0,16.0,,0.0,,14.6,0.0,,,8.9,3.4,-2.2,1.0,1/28/2017,14.6,B
3053536.2017.1.29,1/29/2017 0:00,0.0,0.0,16.0,,1.2,,14.9,0.0,,,6.4,3.1,-0.3,1.0,1/29/2017,14.7,B
3053536.2017.1.30,1/30/2017 0:00,19.0,39.0,18.0,,1.0,,23.1,0.0,,,0.8,-5.1,-10.9,1.0,1/30/2017,14.2,B
3053536.2017.1.31,1/31/2017 0:00,0.0,0.0,18.0,,0.5,,28.6,0.0,,,-6.1,-10.6,-15.1,1.0,1/31/2017,13.6,B
3053536.2017.2.1,2/1/2017 0:00,0.0,0.0,15.0,,0.0,,30.9,0.0,,,-4.1,-12.9,-21.6,1.0,2/1/2017,13.3,B
3053536.2017.2.2,2/2/2017 0:00,0.0,0.0,17.0,,0.0,,35.9,0.0,,,-8.1,-17.9,-27.6,1.0,2/2/2017,13.1,B
3053536.2017.2.3,2/3/2017 0:00,32.0,50.0,17.0,,0.0,,35.6,0.0,,,-10.6,-17.6,-24.5,1.0,2/3/2017,12.5,B
3053536.2017.2.4,2/4/2017 0:00,34.0,39.0,17.0,,0.9,,33.3,0.0,,,-14.1,-15.3,-16.4,1.0,2/4/2017,11.9,B
3053536.2017.2.5,2/5/2017 0:00,33.0,43.0,19.0,,0.2,,34.5,0.0,,,-14.0,-16.5,-19.0,1.0,2/5/2017,11.3,B
3053536.2017.2.6,2/6/2017 0:00,33.0,48.0,18.0,,0.0,,38.2,0.0,,,-18.7,-20.2,-21.7,1.0,2/6/2017,10.9,B
3053536.2017.2.7,2/7/2017 0:00,0.0,0.0,18.0,,1.1,,41.3,0.0,,,-14.4,-23.3,-32.1,1.0,2/7/2017,10.9,B
3053536.2017.2.8,2/8/2017 0:00,0.0,0.0,18.0,,0.2,,39.7,0.0,,,-9.8,-21.7,-33.5,1.0,2/8/2017,11.0,B
3053536.2017.2.9,2/9/2017 0:00,0.0,0.0,18.0,,7.5,,31.0,0.0,,,-5.1,-13.0,-20.9,1.0,2/9/2017,11.1,B
3053536.2017.2.10,2/10/2017 0:00,0.0,0.0,27.0,,1.6,,19.7,0.0,,,4.0,-1.7,-7.4,1.0,2/10/2017,11.1,B
3053536.2017.2.11,2/11/2017 0:00,21.0,35.0,28.0,,1.3,,21.5,0.0,,,2.2,-3.5,-9.2,1.0,2/11/2017,11.1,B
3053536.2017.2.12,2/12/2017 0:00,19.0,37.0,27.0,,0.0,,17.0,0.0,,,6.9,1.0,-5.0,1.0,2/12/2017,11.1,B
3053536.2017.2.13,2/13/2017 0:00,0.0,0.0,26.0,,0.0,,16.4,0.0,,,6.9,1.6,-3.8,1.0,2/13/2017,11.4,B
3053536.2017.2.14,2/14/2017 0:00,0.0,0.0,24.0,,0.0,,16.8,0.0,,,12.2,1.2,-9.9,1.0,2/14/2017,11.9,B
3053536.2017.2.15,2/15/2017 0:00,19.0,32.0,23.0,,0.0,,11.8,0.0,,,10.3,6.2,2.0,1.0,2/15/2017,12.0,B
3053536.2017.2.16,2/16/2017 0:00,0.0,0.0,17.0,,0.9,,13.4,0.0,,,8.2,4.6,1.0,1.0,2/16/2017,11.5,B
3053536.2017.2.17,2/17/2017 0:00,0.0,0.0,14.0,,0.0,,15.8,0.0,,,7.3,2.2,-2.9,1.0,2/17/2017,10.7,B
3053536.2017.2.18,2/18/2017 0:00,0.0,0.0,14.0,,0.2,,21.5,0.0,,,2.4,-3.5,-9.4,1.0,2/18/2017,10.4,B
3053536.2017.2.19,2/19/2017 0:00,0.0,0.0,14.0,,0.0,,21.8,0.0,,,2.1,-3.8,-9.6,1.0,2/19/2017,10.2,B
3053536.2017.2.20,2/20/2017 0:00,0.0,0.0,14.0,,0.0,,20.5,0.0,,,4.9,-2.5,-9.9,1.0,2/20/2017,10.1,B
3053536.2017.2.21,2/21/2017 0:00,0.0,0.0,14.0,,0.0,,19.2,0.0,,,5.2,-1.2,-7.5,1.0,2/21/2017,10.7,B
3053536.2017.2.22,2/22/2017 0:00,0.0,0.0,14.0,,0.0,,23.5,0.0,,,0.9,-5.5,-11.9,1.0,2/22/2017,11.2,B
3053536.2017.2.23,2/23/2017 0:00,0.0,0.0,14.0,,0.0,,23.8,0.0,,,-1.3,-5.8,-10.2,1.0,2/23/2017,11.2,B
3053536.2017.2.24,2/24/2017 0:00,36.0,33.0,13.0,,0.8,,27.6,0.0,,,-4.8,-9.6,-14.4,1.0,2/24/2017,11.0,B
3053536.2017.2.25,2/25/2017 0:00,0.0,0.0,14.0,,0.0,,27.4,0.0,,,-3.4,-9.4,-15.3,1.0,2/25/2017,11.2,B
3053536.2017.2.26,2/26/2017 0:00,0.0,0.0,15.0,,0.7,,28.3,0.0,,,-5.6,-10.3,-15.0,1.0,2/26/2017,11.4,B
3053536.2017.2.27,2/27/2017 0:00,0.0,0.0,15.0,,0.0,,29.7,0.0,,,-4.1,-11.7,-19.3,1.0,2/27/2017,11.4,B
3053536.2017.2.28,2/28/2017 0:00,0.0,0.0,15.0,,0.0,,28.3,0.0,,,-2.9,-10.3,-17.7,1.0,2/28/2017,11.3,B
3053536.2017.3.1,3/1/2017 0:00,19.0,32.0,15.0,,0.0,,23.3,0.0,,,0.5,-5.3,-11.0,1.0,3/1/2017,11.5,B
3053536.2017.3.2,3/2/2017 0:00,0.0,0.0,15.0,,0.2,,22.5,0.0,,,3.4,-4.5,-12.4,1.0,3/2/2017,11.8,B
3053536.2017.3.3,3/3/2017 0:00,33.0,48.0,15.0,,7.8,,18.9,0.0,,,3.0,-0.9,-4.8,1.0,3/3/2017,11.7,B
3053536.2017.3.4,3/4/2017 0:00,36.0,43.0,26.0,,7.6,,28.5,0.0,,,-4.6,-10.5,-16.4,1.0,3/4/2017,11.3,B
3053536.2017.3.5,3/5/2017 0:00,0.0,0.0,28.0,,0.5,,34.9,0.0,,,-7.2,-16.9,-26.6,1.0,3/5/2017,11.0,B
3053536.2017.3.6,3/6/2017 0:00,0.0,0.0,,,0.85,,32.1,0.0,,,-7.1,-14.1,-20.450000000000003,1.0,3/6/2017,11.5,B
3053536.2017.3.7,3/7/2017 0:00,1.0,33.0,28.0,,1.2,,29.3,0.0,,,-8.3,-11.3,-14.3,1.0,3/7/2017,11.4,B
3053536.2017.3.8,3/8/2017 0:00,33.0,41.0,28.0,,0.4,,32.0,0.0,,,-11.8,-14.0,-16.2,1.0,3/8/2017,11.8,B
3053536.2017.3.9,3/9/2017 0:00,36.0,41.0,27.0,,0.0,,36.2,0.0,,,-12.2,-18.2,-24.2,1.0,3/9/2017,11.9,B
3053536.2017.3.10,3/10/2017 0:00,35.0,37.0,28.0,,1.3,,33.5,0.0,,,-12.7,-15.5,-18.2,1.0,3/10/2017,11.7,B
3053536.2017.3.11,3/11/2017 0:00,2.0,37.0,29.0,,1.6,,32.3,0.0,,,-10.8,-14.3,-17.8,1.0,3/11/2017,11.5,B
3053536.2017.3.12,3/12/2017 0:00,0.0,0.0,29.0,,1.2,,25.2,0.0,,,1.5,-7.2,-15.8,1.0,3/12/2017,11.9,B
3053536.2017.3.13,3/13/2017 0:00,0.0,0.0,30.0,,0.0,,15.8,0.0,,,10.1,2.2,-5.8,1.0,3/13/2017,12.3,
3053536.2017.3.14,3/14/2017 0:00,19.0,32.0,24.0,,0.5,,16.1,0.0,,,8.3,1.9,-4.6,1.0,3/14/2017,12.3,
3053536.2017.3.15,3/15/2017 0:00,0.0,0.0,21.0,,0.2,,13.9,0.0,,,8.2,4.1,0.0,1.0,3/15/2017,12.1,
3053536.2017.3.16,3/16/2017 0:00,19.0,32.0,21.0,,7.3,,16.4,0.0,,,6.8,1.6,-3.7,1.0,3/16/2017,12.4,
3053536.2017.3.17,3/17/2017 0:00,20.0,33.0,20.0,,0.0,,18.8,0.0,,,5.8,-0.8,-7.3,1.0,3/17/2017,12.1,
3053536.2017.3.18,3/18/2017 0:00,21.0,43.0,20.0,,8.9,,16.9,0.0,,,4.3,1.1,-2.1,1.0,3/18/2017,11.8,
3053536.2017.3.19,3/19/2017 0:00,0.0,0.0,25.0,,0.2,,21.1,0.0,,,1.4,-3.1,-7.6,1.0,3/19/2017,11.6,
3053536.2017.3.20,3/20/2017 0:00,0.0,0.0,,,0.0,,23.1,0.0,,,4.2,-5.1,-14.3,1.0,3/20/2017,11.3,B
3053536.2017.3.21,3/21/2017 0:00,0.0,0.0,,,0.0,,18.8,0.0,,,7.2,-0.8,-8.8,1.0,3/21/2017,11.2,
3053536.2017.3.22,3/22/2017 0:00,0.0,0.0,21.0,,0.3,,13.8,0.0,,,11.5,4.2,-3.1,1.0,3/22/2017,11.6,
3053536.2017.3.23,3/23/2017 0:00,20.0,35.0,20.0,,0.2,,16.3,0.0,,,6.8,1.7,-3.5,1.0,3/23/2017,11.8,
3053536.2017.3.24,3/24/2017 0:00,20.0,32.0,18.0,,0.0,,16.9,0.0,,,8.1,1.1,-6.0,1.0,3/24/2017,11.5,
3053536.2017.3.25,3/25/2017 0:00,0.0,0.0,,,0.0,,16.3,0.0,,,8.5,1.7,-5.1,1.0,3/25/2017,11.5,
3053536.2017.3.26,3/26/2017 0:00,0.0,0.0,,,0.0,,16.0,0.0,,,8.4,2.0,-4.5,1.0,3/26/2017,11.6,
3053536.2017.3.27,3/27/2017 0:00,0.0,0.0,14.0,,0.0,,15.5,0.0,,,9.4,2.5,-4.4,1.0,3/27/2017,11.5,
3053536.2017.3.28,3/28/2017 0:00,16.0,39.0,12.0,,0.0,,14.6,0.0,,,9.5,3.4,-2.8,1.0,3/28/2017,11.8,
3053536.2017.3.29,3/29/2017 0:00,0.0,0.0,7.0,,0.0,,15.3,0.0,,,8.7,2.7,-3.3,1.0,3/29/2017,11.9,
3053536.2017.3.30,3/30/2017 0:00,0.0,0.0,8.0,,6.4,,15.7,0.0,,,6.6,2.3,-2.1,1.0,3/30/2017,12.1,
3053536.2017.3.31,3/31/2017 0:00,0.0,0.0,14.0,,0.4,,12.7,0.0,,,12.0,5.3,-1.4,1.0,3/31/2017,12.5,
3053536.2017.4.1,4/1/2017 0:00,30.0,35.0,14.0,,2.2,,13.3,0.0,,,8.7,4.7,0.7,1.0,4/1/2017,13.0,
3053536.2017.4.2,4/2/2017 0:00,21.0,39.0,2.0,,1.3,,15.6,0.0,,,6.7,2.4,-1.9,1.0,4/2/2017,13.2,
3053536.2017.4.3,4/3/2017 0:00,0.0,0.0,,,0.2,,16.8,0.0,,,7.1,1.2,-4.7,1.0,4/3/2017,12.7,
3053536.2017.4.4,4/4/2017 0:00,20.0,32.0,,,0.0,,17.8,0.0,,,10.1,0.2,-9.8,1.0,4/4/2017,11.8,
3053536.2017.4.5,4/5/2017 0:00,16.0,37.0,8.0,,0.0,,12.0,0.0,,,14.1,6.0,-2.2,1.0,4/5/2017,12.3,
3053536.2017.4.6,4/6/2017 0:00,0.0,0.0,2.0,,0.0,,12.8,0.0,,,11.1,5.2,-0.8,1.0,4/6/2017,13.0,
3053536.2017.4.7,4/7/2017 0:00,0.0,0.0,1.0,,1.7,,17.7,0.0,,,4.5,0.3,-4.0,1.0,4/7/2017,13.8,
3053536.2017.4.8,4/8/2017 0:00,0.0,0.0,,,0.0,,13.6,0.0,,,10.6,4.4,-1.8,1.0,4/8/2017,13.7,
3053536.2017.4.9,4/9/2017 0:00,0.0,0.0,2.0,,0.0,,14.1,0.0,,,11.0,3.9,-3.2,1.0,4/9/2017,14.3,
3053536.2017.4.10,4/10/2017 0:00,0.0,0.0,1.0,,0.0,,13.5,0.0,,,11.4,4.5,-2.4,1.0,4/10/2017,13.9,
3053536.2017.4.11,4/11/2017 0:00,0.0,0.0,,,0.2,,14.8,0.0,,,10.0,3.2,-3.7,1.0,4/11/2017,13.5,
3053536.2017.4.12,4/12/2017 0:00,35.0,46.0,0.0,,0.0,,15.4,0.0,,,6.3,2.6,-1.2,1.0,4/12/2017,13.5,
3053536.2017.4.13,4/13/2017 0:00,34.0,50.0,2.0,,0.0,,14.5,0.0,,,7.2,3.5,-0.2,1.0,4/13/2017,13.2,
3053536.2017.4.14,4/14/2017 0:00,21.0,33.0,,,2.6,,13.0,0.0,,,10.8,5.0,-0.9,1.0,4/14/2017,14.0,
3053536.2017.4.15,4/15/2017 0:00,0.0,0.0,6.0,,0.2,,15.2,0.0,,,7.5,2.8,-1.9,1.0,4/15/2017,14.4,
3053536.2017.4.16,4/16/2017 0:00,0.0,0.0,,,0.8,,13.8,0.0,,,12.3,4.2,-3.9,1.0,4/16/2017,13.5,
3053536.2017.4.17,4/17/2017 0:00,0.0,0.0,1.0,,0.0,,14.0,0.0,,,9.6,4.0,-1.6,1.0,4/17/2017,13.8,
3053536.2017.4.18,4/18/2017 0:00,0.0,0.0,2.0,,6.0,,15.8,0.0,,,6.4,2.2,-2.0,1.0,4/18/2017,14.1,
3053536.2017.4.19,4/19/2017 0:00,17.0,32.0,4.0,,0.9,,12.4,0.0,,,12.0,5.6,-0.9,1.0,4/19/2017,15.2,
3053536.2017.4.20,4/20/2017 0:00,0.0,0.0,3.0,,0.0,,13.1,0.0,,,13.0,4.9,-3.2,1.0,4/20/2017,15.7,
3053536.2017.4.21,4/21/2017 0:00,0.0,0.0,4.0,,2.5,,11.0,0.0,,,15.3,7.0,-1.3,1.0,4/21/2017,16.4,
3053536.2017.4.22,4/22/2017 0:00,33.0,59.0,,,0.5,,16.8,0.0,,,8.3,1.2,-6.0,1.0,4/22/2017,18.3,
3053536.2017.4.23,4/23/2017 0:00,33.0,33.0,,,0.8,,13.3,0.0,,,13.2,4.7,-3.8,1.0,4/23/2017,18.1,
3053536.2017.4.24,4/24/2017 0:00,35.0,41.0,,,0.0,,15.2,0.0,,,5.6,2.8,0.0,1.0,4/24/2017,18.0,
3053536.2017.4.25,4/25/2017 0:00,0.0,0.0,1.0,,0.0,,15.5,0.0,,,8.3,2.5,-3.3,1.0,4/25/2017,16.9,
3053536.2017.4.26,4/26/2017 0:00,0.0,0.0,,,0.3,,15.6,0.0,,,13.5,2.4,-8.8,1.0,4/26/2017,16.0,
3053536.2017.4.27,4/27/2017 0:00,0.0,0.0,5.0,,2.2,,14.5,0.0,,,9.5,3.5,-2.5,1.0,4/27/2017,15.7,
3053536.2017.4.28,4/28/2017 0:00,0.0,0.0,,,2.1,,13.1,0.0,,,10.3,4.9,-0.5,1.0,4/28/2017,16.5,
3053536.2017.4.29,4/29/2017 0:00,20.0,32.0,,,0.7,,13.7,0.0,,,12.2,4.3,-3.7,1.0,4/29/2017,16.8,
3053536.2017.4.30,4/30/2017 0:00,33.0,37.0,,,0.0,,11.7,0.0,,,11.6,6.3,0.9,1.0,4/30/2017,16.6,
3053536.2017.5.1,5/1/2017 0:00,0.0,0.0,,,0.0,,13.5,0.0,,,11.8,4.5,-2.8,1.0,5/1/2017,17.2,
3053536.2017.5.2,5/2/2017 0:00,18.0,32.0,,,0.3,,12.1,0.0,,,13.9,5.9,-2.2,1.0,5/2/2017,17.4,
3053536.2017.5.3,5/3/2017 0:00,0.0,0.0,,,0.0,,8.1,0.0,,,16.2,9.9,3.5,1.0,5/3/2017,18.3,
3053536.2017.5.4,5/4/2017 0:00,16.0,35.0,,,0.2,,3.2,0.0,,,23.8,14.8,5.7,1.0,5/4/2017,21.4,
3053536.2017.5.5,5/5/2017 0:00,0.0,0.0,,,0.7,,6.1,0.0,,,20.6,11.9,3.2,1.0,5/5/2017,32.6,
3053536.2017.5.6,5/6/2017 0:00,0.0,0.0,,,0.2,,9.5,0.0,,,12.8,8.5,4.1,1.0,5/6/2017,57.5,
3053536.2017.5.7,5/7/2017 0:00,23.0,33.0,,,0.0,,12.4,0.0,,,13.6,5.6,-2.4,1.0,5/7/2017,67.7,
3053536.2017.5.8,5/8/2017 0:00,0.0,0.0,,,0.0,,13.1,0.0,,,15.1,4.9,-5.4,1.0,5/8/2017,62.1,
3053536.2017.5.9,5/9/2017 0:00,0.0,0.0,,,0.3,,7.2,0.0,,,18.2,10.8,3.3,1.0,5/9/2017,52.0,
3053536.2017.5.10,5/10/2017 0:00,0.0,0.0,,,0.2,,6.6,0.0,,,20.5,11.4,2.2,1.0,5/10/2017,51.8,
3053536.2017.5.11,5/11/2017 0:00,23.0,57.0,,,1.6,,5.7,0.0,,,21.6,12.3,3.0,1.0,5/11/2017,59.0,
3053536.2017.5.12,5/12/2017 0:00,28.0,32.0,,,2.3,,8.0,0.0,,,15.8,10.0,4.2,1.0,5/12/2017,82.6,
3053536.2017.5.13,5/13/2017 0:00,0.0,0.0,,,4.3,,12.2,0.0,,,9.6,5.8,1.9,1.0,5/13/2017,94.1,
3053536.2017.5.14,5/14/2017 0:00,0.0,0.0,,,1.7,,12.9,0.0,,,12.1,5.1,-1.9,1.0,5/14/2017,78.5,
3053536.2017.5.15,5/15/2017 0:00,19.0,35.0,,,0.4,,11.6,0.0,,,14.0,6.4,-1.2,1.0,5/15/2017,65.8,
3053536.2017.5.16,5/16/2017 0:00,33.0,46.0,,,0.2,,10.7,0.0,,,13.75,7.3,-3.9,1.0,5/16/2017,57.5,
3053536.2017.5.17,5/17/2017 0:00,0.0,0.0,,,0.0,,9.8,0.0,,,13.5,8.2,2.8,1.0,5/17/2017,52.2,
3053536.2017.5.18,5/18/2017 0:00,19.0,32.0,,,0.0,,10.3,0.0,,,16.8,7.7,-1.5,1.0,5/18/2017,49.1,
3053536.2017.5.19,5/19/2017 0:00,15.0,32.0,,,0.0,,8.1,0.0,,,17.6,9.9,2.1,1.0,5/19/2017,51.1,
3053536.2017.5.20,5/20/2017 0:00,0.0,0.0,,,0.0,,8.4,0.0,,,21.4,9.6,-2.2,1.0,5/20/2017,57.3,
3053536.2017.5.21,5/21/2017 0:00,22.0,32.0,,,0.0,,6.8,0.0,,,24.3,11.2,-1.9,1.0,5/21/2017,72.2,
3053536.2017.5.22,5/22/2017 0:00,0.0,0.0,,,0.0,,5.0,0.0,,,25.6,13.0,0.3,1.0,5/22/2017,100.0,
3053536.2017.5.23,5/23/2017 0:00,18.0,41.0,,,0.0,,3.3,0.0,,,26.3,14.7,3.0,1.0,5/23/2017,144.0,
3053536.2017.5.24,5/24/2017 0:00,18.0,41.0,,,28.6,,12.6,0.0,,,10.5,5.4,0.3,1.0,5/24/2017,232.0,
3053536.2017.5.25,5/25/2017 0:00,31.0,35.0,,,3.9,,9.3,0.0,,,16.2,8.7,1.1,1.0,5/25/2017,197.0,
3053536.2017.5.26,5/26/2017 0:00,0.0,0.0,,,0.0,,7.7,0.0,,,22.3,10.3,-1.8,1.0,5/26/2017,161.0,
3053536.2017.5.27,5/27/2017 0:00,0.0,0.0,,,0.0,,4.3,0.0,,,25.5,13.7,1.8,1.0,5/27/2017,159.0,
3053536.2017.5.28,5/28/2017 0:00,0.0,0.0,,,0.0,,3.6,0.0,,,26.6,14.4,2.1,1.0,5/28/2017,210.0,
3053536.2017.5.29,5/29/2017 0:00,0.0,0.0,,,0.5,,3.1,0.0,,,27.0,14.9,2.7,1.0,5/29/2017,263.0,
3053536.2017.5.30,5/30/2017 0:00,0.0,0.0,,,0.0,,1.4,0.0,,,28.8,16.6,4.3,1.0,5/30/2017,330.0,
3053536.2017.5.31,5/31/2017 0:00,21.0,33.0,,,0.0,,1.2,0.0,,,22.7,16.8,10.9,1.0,5/31/2017,407.0,
3053536.2017.6.1,6/1/2017 0:00,0.0,0.0,,,0.0,,2.6,0.0,,,23.0,15.4,7.8,1.0,6/1/2017,408.0,
3053536.2017.6.2,6/2/2017 0:00,20.0,33.0,,,0.0,,4.2,0.0,,,18.6,13.8,8.9,1.0,6/2/2017,420.0,
3053536.2017.6.3,6/3/2017 0:00,21.0,41.0,,,0.0,,6.4,0.0,,,22.3,11.6,0.9,1.0,6/3/2017,368.0,
3053536.2017.6.4,6/4/2017 0:00,0.0,0.0,,,6.1,,8.6,0.0,,,16.8,9.4,2.0,1.0,6/4/2017,326.0,
3053536.2017.6.5,6/5/2017 0:00,0.0,0.0,,,0.0,,5.0,0.0,,,21.7,13.0,4.3,1.0,6/5/2017,307.0,
3053536.2017.6.6,6/6/2017 0:00,0.0,0.0,,,0.0,,5.3,0.0,,,24.9,12.7,0.4,1.0,6/6/2017,289.0,
3053536.2017.6.7,6/7/2017 0:00,0.0,0.0,,,0.0,,3.0,0.0,,,27.1,15.0,2.9,1.0,6/7/2017,292.0,
3053536.2017.6.8,6/8/2017 0:00,17.0,33.0,,,2.7,,4.4,0.0,,,22.7,13.6,4.5,1.0,6/8/2017,320.0,
3053536.2017.6.9,6/9/2017 0:00,21.0,37.0,,,9.4,,8.7,0.0,,,13.0,9.3,5.5,1.0,6/9/2017,402.0,
3053536.2017.6.10,6/10/2017 0:00,0.0,0.0,,,20.9,,11.0,0.0,,,11.7,7.0,2.2,1.0,6/10/2017,394.0,
3053536.2017.6.11,6/11/2017 0:00,0.0,0.0,,,1.3,,8.4,0.0,,,13.0,9.6,6.1,1.0,6/11/2017,303.0,
3053536.2017.6.12,6/12/2017 0:00,0.0,0.0,,,0.0,,3.9,0.0,,,23.9,14.1,4.2,1.0,6/12/2017,259.0,
3053536.2017.6.13,6/13/2017 0:00,30.0,35.0,,,0.0,,4.9,0.0,,,20.9,13.1,5.2,1.0,6/13/2017,286.0,
3053536.2017.6.14,6/14/2017 0:00,0.0,0.0,,,0.0,,4.8,0.0,,,18.8,13.2,7.6,1.0,6/14/2017,287.0,
3053536.2017.6.15,6/15/2017 0:00,0.0,0.0,,,0.0,,5.3,0.0,,,21.0,12.7,4.3,1.0,6/15/2017,281.0,
3053536.2017.6.16,6/16/2017 0:00,19.0,32.0,,,0.8,,6.0,0.0,,,18.1,12.0,5.8,1.0,6/16/2017,261.0,
3053536.2017.6.17,6/17/2017 0:00,23.0,35.0,,,0.0,,8.2,0.0,,,18.0,9.8,1.5,1.0,6/17/2017,261.0,
3053536.2017.6.18,6/18/2017 0:00,0.0,0.0,,,0.0,,5.5,0.0,,,20.2,12.5,4.8,1.0,6/18/2017,225.0,
3053536.2017.6.19,6/19/2017 0:00,0.0,0.0,,,0.0,,6.1,0.0,,,19.5,11.9,4.2,1.0,6/19/2017,204.0,
3053536.2017.6.20,6/20/2017 0:00,20.0,41.0,,,5.1,,4.2,0.0,,,21.3,13.8,6.3,1.0,6/20/2017,211.0,
3053536.2017.6.21,6/21/2017 0:00,20.0,43.0,,,0.0,,7.7,0.0,,,15.2,10.3,5.4,1.0,6/21/2017,279.0,
3053536.2017.6.22,6/22/2017 0:00,0.0,0.0,,,0.0,,5.4,0.0,,,18.8,12.6,6.4,1.0,6/22/2017,223.0,
3053536.2017.6.23,6/23/2017 0:00,0.0,0.0,,,0.0,,5.8,0.0,,,22.6,12.2,1.7,1.0,6/23/2017,186.0,
3053536.2017.6.24,6/24/2017 0:00,0.0,0.0,,,0.0,,3.3,0.0,,,24.9,14.7,4.5,1.0,6/24/2017,180.0,
3053536.2017.6.25,6/25/2017 0:00,18.0,32.0,,,0.0,,0.9,0.0,,,29.9,17.1,4.3,1.0,6/25/2017,197.0,
3053536.2017.6.26,6/26/2017 0:00,23.0,41.0,,,2.2,,0.0,0.4,,,28.7,18.4,8.1,1.0,6/26/2017,264.0,
3053536.2017.6.27,6/27/2017 0:00,0.0,0.0,,,0.2,,6.4,0.0,,,18.2,11.6,4.9,1.0,6/27/2017,332.0,
3053536.2017.6.28,6/28/2017 0:00,0.0,0.0,,,9.2,,6.9,0.0,,,13.4,11.1,8.7,1.0,6/28/2017,277.0,
3053536.2017.6.29,6/29/2017 0:00,0.0,0.0,,,0.2,,1.3,0.0,,,24.8,16.7,8.6,1.0,6/29/2017,247.0,
3053536.2017.6.30,6/30/2017 0:00,0.0,0.0,,,0.0,,0.0,2.3,,,28.9,20.3,11.7,1.0,6/30/2017,255.0,
3053536.2017.7.1,7/1/2017 0:00,28.0,33.0,,,2.6,,0.0,1.6,,,27.4,19.6,11.7,1.0,7/1/2017,303.0,
3053536.2017.7.2,7/2/2017 0:00,19.0,32.0,,,0.0,,0.4,0.0,,,29.0,17.6,6.2,1.0,7/2/2017,326.0,
3053536.2017.7.3,7/3/2017 0:00,31.0,43.0,,,0.2,,2.4,0.0,,,21.5,15.6,9.7,1.0,7/3/2017,335.0,
3053536.2017.7.4,7/4/2017 0:00,0.0,0.0,,,0.0,,3.5,0.0,,,25.6,14.5,3.4,1.0,7/4/2017,297.0,
3053536.2017.7.5,7/5/2017 0:00,0.0,0.0,,,0.0,,1.7,0.0,,,29.3,16.3,3.2,1.0,7/5/2017,270.0,
