LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN,TOTAL_PRECIPITATION,ID,TOTAL_SNOW,LOCAL_DATE,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MEAN_TEMPERATURE,MIN_TEMPERATURE,Unnamed: 36,Unnamed: 37,Unnamed: 38
2015,4,5,,,,M,15.6,,0.0,3053536.2015.4.5,,4/5/2015 0:00,0.0,,7.0,2.4,-2.3,,,
2015,4,6,,,,M,15.6,,0.0,3053536.2015.4.6,,4/6/2015 0:00,0.0,,9.4,2.4,-4.6,,,
2015,4,7,,,,M,17.0,,0.2,3053536.2015.4.7,,4/7/2015 0:00,0.0,,11.0,1.0,-9.0,,,
2015,4,8,,,,M,16.2,,0.0,3053536.2015.4.8,,4/8/2015 0:00,0.0,,12.8,1.8,-9.2,,,
2015,4,9,,,,M,13.8,,0.0,3053536.2015.4.9,,4/9/2015 0:00,0.0,,16.3,4.2,-8.0,,,
2015,4,10,,,,M,14.5,,0.0,3053536.2015.4.10,,4/10/2015 0:00,0.0,,14.0,3.5,-7.0,,,
2015,4,11,,,,M,16.0,,0.5,3053536.2015.4.11,,4/11/2015 0:00,0.0,,7.2,2.0,-3.3,,,
2015,4,12,,,,M,18.9,,1.0,3053536.2015.4.12,,4/12/2015 0:00,0.0,,5.6,-0.9,-7.3,,,
2015,4,13,,,,M,14.2,,0.0,3053536.2015.4.13,,4/13/2015 0:00,0.0,,10.9,3.8,-3.3,,,
2015,4,14,,,,M,16.1,,3.8,3053536.2015.4.14,,4/14/2015 0:00,0.0,,7.7,1.9,-3.9,,,
2015,4,15,,,,M,16.1,,0.2,3053536.2015.4.15,,4/15/2015 0:00,0.0,,12.1,1.9,-8.3,,,
2015,4,16,,,,M,11.9,,0.0,3053536.2015.4.16,,4/16/2015 0:00,0.0,,14.8,6.1,-2.6,,,
2015,4,17,,,,M,11.3,,0.0,3053536.2015.4.17,,4/17/2015 0:00,0.0,,15.2,6.7,-1.8,,,
2015,4,18,,,,M,15.0,,0.0,3053536.2015.4.18,,4/18/2015 0:00,0.0,,12.2,3.0,-6.2,,,
2015,4,19,,,,M,12.9,,0.0,3053536.2015.4.19,,4/19/2015 0:00,0.0,,16.4,5.1,-6.3,,,
2015,4,20,,,,M,10.3,,0.0,3053536.2015.4.20,,4/20/2015 0:00,0.0,,19.8,7.7,-4.5,,,
2015,4,21,,,,M,8.3,,0.0,3053536.2015.4.21,,4/21/2015 0:00,0.0,,22.8,9.7,-3.4,,,
2015,4,22,,,,M,11.2,,7.7,3053536.2015.4.22,,4/22/2015 0:00,0.0,,12.9,6.8,0.6,,,
2015,4,23,,,,M,13.3,,0.0,3053536.2015.4.23,,4/23/2015 0:00,0.0,,11.9,4.7,-2.6,,,
2015,4,24,,,,M,15.3,,12.7,3053536.2015.4.24,,4/24/2015 0:00,0.0,,8.7,2.7,-3.4,,,
2015,4,25,,,,M,15.4,,0.0,3053536.2015.4.25,,4/25/2015 0:00,0.0,,11.0,2.6,-5.8,,,
2015,4,26,,,,M,13.1,,0.2,3053536.2015.4.26,,4/26/2015 0:00,0.0,,15.3,4.9,-5.5,,,
2015,4,27,,,,M,8.8,,0.0,3053536.2015.4.27,,4/27/2015 0:00,0.0,,17.7,9.2,0.7,,,
2015,4,28,,,,M,6.3,,0.0,3053536.2015.4.28,,4/28/2015 0:00,0.0,,21.9,11.7,1.5,,,
2015,4,29,,,,M,11.2,,6.5,3053536.2015.4.29,,4/29/2015 0:00,0.0,,11.7,6.8,1.9,,,
2015,4,30,,,,M,12.0,,0.0,3053536.2015.4.30,,4/30/2015 0:00,0.0,,13.1,6.0,-1.1,,,
2015,5,1,,,,M,11.9,,0.2,3053536.2015.5.1,,5/1/2015 0:00,0.0,,10.9,6.1,1.2,,,
2015,5,2,,,,M,13.9,,0.0,3053536.2015.5.2,,5/2/2015 0:00,0.0,,10.2,4.1,-2.0,,,
2015,5,3,,,,M,13.8,,0.0,3053536.2015.5.3,,5/3/2015 0:00,0.0,,13.2,4.2,-4.9,,,
2015,5,4,,,,M,11.2,,0.5,3053536.2015.5.4,,5/4/2015 0:00,0.0,,16.5,6.8,-2.9,,,
2015,5,5,,,,M,12.6,,8.0,3053536.2015.5.5,,5/5/2015 0:00,0.0,,9.5,5.4,1.2,,,
2015,5,6,,,,M,16.3,,0.4,3053536.2015.5.6,,5/6/2015 0:00,0.0,,6.7,1.7,-3.4,,,
2015,5,7,,,,M,14.2,,0.0,3053536.2015.5.7,,5/7/2015 0:00,0.0,,13.0,3.8,-5.5,,,
2015,5,8,,,,M,12.5,,0.2,3053536.2015.5.8,,5/8/2015 0:00,0.0,,16.0,5.5,-5.0,,,
2015,5,9,,,,M,9.7,,0.0,3053536.2015.5.9,,5/9/2015 0:00,0.0,,20.5,8.3,-3.9,,,
2015,5,10,,,,M,8.4,,0.0,3053536.2015.5.10,,5/10/2015 0:00,0.0,,22.0,9.6,-2.9,,,
2015,5,11,,,,M,8.6,,0.0,3053536.2015.5.11,,5/11/2015 0:00,0.0,,20.8,9.4,-2.0,,,
2015,5,12,,,,M,8.6,,0.0,3053536.2015.5.12,,5/12/2015 0:00,0.0,,21.2,9.4,-2.5,,,
2015,5,13,,,,M,9.1,,0.0,3053536.2015.5.13,,5/13/2015 0:00,0.0,,21.3,8.9,-3.6,,,
2015,5,14,,,,M,9.1,,0.0,3053536.2015.5.14,,5/14/2015 0:00,0.0,,16.2,8.9,1.5,,,
2015,5,15,,,,M,9.9,,0.0,3053536.2015.5.15,,5/15/2015 0:00,0.0,,19.2,8.1,-3.1,,,
2015,5,16,,,,M,10.6,,1.0,3053536.2015.5.16,,5/16/2015 0:00,0.0,,10.6,7.4,4.1,,,
2015,5,17,,,,M,10.8,,0.3,3053536.2015.5.17,,5/17/2015 0:00,0.0,,12.9,7.2,1.4,,,
2015,5,18,,,,M,8.9,,0.2,3053536.2015.5.18,,5/18/2015 0:00,0.0,,20.2,9.1,-2.0,,,
2015,5,19,,,,M,6.2,,0.0,3053536.2015.5.19,,5/19/2015 0:00,0.0,,24.2,11.8,-0.7,,,
2015,5,20,,,,M,5.9,,0.0,3053536.2015.5.20,,5/20/2015 0:00,0.0,,25.3,12.1,-1.1,,,
2015,5,21,,,,M,5.1,,0.0,3053536.2015.5.21,,5/21/2015 0:00,0.0,,26.8,12.9,-1.0,,,
2015,5,22,,,,M,4.2,,0.0,3053536.2015.5.22,,5/22/2015 0:00,0.0,,26.5,13.8,1.1,,,
2015,5,23,,,,M,2.6,,0.0,3053536.2015.5.23,,5/23/2015 0:00,0.0,,27.4,15.4,3.4,,,
2015,5,24,,,,M,5.9,,0.0,3053536.2015.5.24,,5/24/2015 0:00,0.0,,23.3,12.1,0.9,,,
2015,5,25,,,,M,5.4,,0.0,3053536.2015.5.25,,5/25/2015 0:00,0.0,,24.0,12.6,1.1,,,
2015,5,26,,,,M,2.9,,0.5,3053536.2015.5.26,,5/26/2015 0:00,0.0,,23.9,15.1,6.2,,,
2015,5,27,,,,M,5.1,,4.8,3053536.2015.5.27,,5/27/2015 0:00,0.0,,24.7,12.9,1.1,,,
2015,5,28,,,,M,6.2,,0.0,3053536.2015.5.28,,5/28/2015 0:00,0.0,,15.5,11.8,8.0,,,
2015,5,29,,,,M,7.7,,4.8,3053536.2015.5.29,,5/29/2015 0:00,0.0,,14.1,10.3,6.4,,,
2015,5,30,,,,M,3.3,,1.9,3053536.2015.5.30,,5/30/2015 0:00,0.0,,23.5,14.7,5.9,,,
2015,5,31,,,,M,4.5,,1.2,3053536.2015.5.31,,5/31/2015 0:00,0.0,,21.1,13.5,5.8,,,
2015,6,1,,,,M,6.4,,0.2,3053536.2015.6.1,,6/1/2015 0:00,0.0,,23.3,11.6,-0.1,,,
2015,6,2,,,,M,4.0,,0.0,3053536.2015.6.2,,6/2/2015 0:00,0.0,,22.8,14.0,5.2,,,
2015,6,3,,,,M,4.1,,0.6,3053536.2015.6.3,,6/3/2015 0:00,0.0,,20.5,13.9,7.2,,,
2015,6,4,,,,M,6.6,,1.9,3053536.2015.6.4,,6/4/2015 0:00,0.0,,18.9,11.4,3.9,,,
2015,6,5,,,,M,2.4,,0.0,3053536.2015.6.5,,6/5/2015 0:00,0.0,,24.6,15.6,6.6,,,
2015,6,6,,,,M,0.4,,0.0,3053536.2015.6.6,,6/6/2015 0:00,0.0,,25.4,17.6,9.7,,,
2015,6,7,,,,M,0.0,,0.0,3053536.2015.6.7,,6/7/2015 0:00,1.3,,27.6,19.3,11.0,,,
2015,6,8,,,,M,1.1,,0.0,3053536.2015.6.8,,6/8/2015 0:00,0.0,,26.5,16.9,7.2,,,
2015,6,9,,,,M,2.7,,0.2,3053536.2015.6.9,,6/9/2015 0:00,0.0,,26.2,15.3,4.4,,,
2015,6,10,,,,M,2.3,,0.0,3053536.2015.6.10,,6/10/2015 0:00,0.0,,27.3,15.7,4.1,,,
2015,6,11,,,,M,4.1,,0.0,3053536.2015.6.11,,6/11/2015 0:00,0.0,,23.4,13.9,4.3,,,
2015,6,12,,,,M,7.4,,1.8,3053536.2015.6.12,,6/12/2015 0:00,0.0,,16.6,10.6,4.6,,,
2015,6,13,,,,M,8.6,,3.5,3053536.2015.6.13,,6/13/2015 0:00,0.0,,12.3,9.4,6.5,,,
2015,6,14,,,,M,8.7,,3.6,3053536.2015.6.14,,6/14/2015 0:00,0.0,,14.8,9.3,3.8,,,
2015,6,15,,,,M,6.5,,0.2,3053536.2015.6.15,,6/15/2015 0:00,0.0,,22.0,11.5,0.9,,,
2015,6,16,,,,M,5.4,,2.6,3053536.2015.6.16,,6/16/2015 0:00,0.0,,23.3,12.6,1.8,,,
2015,6,17,,,,M,6.7,,4.5,3053536.2015.6.17,,6/17/2015 0:00,0.0,,16.0,11.3,6.6,,,
2015,6,18,,,,M,4.4,,0.0,3053536.2015.6.18,,6/18/2015 0:00,0.0,,23.1,13.6,4.0,,,
2015,6,19,,,,M,6.3,,7.7,3053536.2015.6.19,,6/19/2015 0:00,0.0,,16.8,11.7,6.6,,,
2015,6,20,,,,M,7.5,,0.0,3053536.2015.6.20,,6/20/2015 0:00,0.0,,18.2,10.5,2.8,,,
2015,6,21,,,,M,7.3,,0.2,3053536.2015.6.21,,6/21/2015 0:00,0.0,,22.0,10.7,-0.6,,,
2015,6,22,,,,M,4.9,,0.0,3053536.2015.6.22,,6/22/2015 0:00,0.0,,24.5,13.1,1.7,,,
2015,6,23,,,,M,3.2,,0.9,3053536.2015.6.23,,6/23/2015 0:00,0.0,,24.8,14.8,4.7,,,
2015,6,24,,,,M,3.9,,0.2,3053536.2015.6.24,,6/24/2015 0:00,0.0,,24.9,14.1,3.2,,,
2015,6,25,,,,M,0.0,,1.4,3053536.2015.6.25,,6/25/2015 0:00,1.2,,27.1,19.2,11.2,,,
2015,6,26,,,,M,0.0,,0.5,3053536.2015.6.26,,6/26/2015 0:00,1.4,,28.9,19.4,9.8,,,
2015,6,27,,,,M,0.0,,0.0,3053536.2015.6.27,,6/27/2015 0:00,1.8,,33.5,19.8,6.0,,,
2015,6,28,,,,M,0.0,,0.0,3053536.2015.6.28,,6/28/2015 0:00,3.4,,34.5,21.4,8.2,,,
2015,6,29,,,,M,0.0,,0.5,3053536.2015.6.29,,6/29/2015 0:00,2.3,,25.6,20.3,14.9,,,
2015,6,30,,,,M,0.4,,5.4,3053536.2015.6.30,,6/30/2015 0:00,0.0,,22.9,17.6,12.2,,,
2015,7,1,,,,M,0.0,,1.0,3053536.2015.7.1,,7/1/2015 0:00,0.3,,25.6,18.3,10.9,,,
2015,7,2,,,,M,0.0,,0.0,3053536.2015.7.2,,7/2/2015 0:00,1.0,,31.1,19.0,6.8,,,
2015,7,3,,,,M,0.0,,0.0,3053536.2015.7.3,,7/3/2015 0:00,1.5,,30.3,19.5,8.7,,,
2015,7,4,,,,M,3.7,,0.0,3053536.2015.7.4,,7/4/2015 0:00,0.0,,23.8,14.3,4.8,,,
2015,7,5,,,,M,2.8,,0.3,3053536.2015.7.5,,7/5/2015 0:00,0.0,,22.3,15.2,8.0,,,
2015,7,6,,,,M,2.3,,0.2,3053536.2015.7.6,,7/6/2015 0:00,0.0,,27.6,15.7,3.7,,,
2015,7,7,,,,M,1.3,,0.0,3053536.2015.7.7,,7/7/2015 0:00,0.0,,26.5,16.7,6.8,,,
2015,7,8,,,,M,0.0,,0.0,3053536.2015.7.8,,7/8/2015 0:00,0.9,,32.5,18.9,5.3,,,
2015,7,9,,,,M,0.0,,0.0,3053536.2015.7.9,,7/9/2015 0:00,3.3,,33.8,21.3,8.7,,,
2015,7,10,,,,M,0.0,,6.0,3053536.2015.7.10,,7/10/2015 0:00,1.0,,30.0,19.0,7.9,,,
2015,7,11,,,,M,0.0,,0.2,3053536.2015.7.11,,7/11/2015 0:00,3.9,,32.3,21.9,11.4,,,
2015,7,12,,,,M,0.0,,0.4,3053536.2015.7.12,,7/12/2015 0:00,2.3,,26.8,20.3,13.7,,,
2015,7,13,,,,M,1.2,,1.7,3053536.2015.7.13,,7/13/2015 0:00,0.0,,25.2,16.8,8.4,,,
2015,7,14,,,,M,1.7,,0.0,3053536.2015.7.14,,7/14/2015 0:00,0.0,,23.7,16.3,8.8,,,
2015,7,15,,,,M,3.6,,10.2,3053536.2015.7.15,,7/15/2015 0:00,0.0,,21.2,14.4,7.6,,,
2015,7,16,,,,M,6.9,,3.4,3053536.2015.7.16,,7/16/2015 0:00,0.0,,15.7,11.1,6.4,,,
2015,7,17,,,,M,4.0,,1.7,3053536.2015.7.17,,7/17/2015 0:00,0.0,,20.3,14.0,7.6,,,
2015,7,18,,,,M,4.4,,0.2,3053536.2015.7.18,,7/18/2015 0:00,0.0,,23.3,13.6,3.8,,,
2015,7,19,,,,M,0.0,,0.0,3053536.2015.7.19,,7/19/2015 0:00,2.1,,28.1,20.1,12.0,,,
2015,7,20,,,,M,0.0,,2.9,3053536.2015.7.20,,7/20/2015 0:00,2.0,,30.4,20.0,9.5,,,
2015,7,21,,,,M,3.1,,2.2,3053536.2015.7.21,,7/21/2015 0:00,0.0,,20.3,14.9,9.4,,,
2015,7,22,,,,M,5.6,,0.2,3053536.2015.7.22,,7/22/2015 0:00,0.0,,21.1,12.4,3.6,,,
2015,7,23,,,,M,2.0,,0.2,3053536.2015.7.23,,7/23/2015 0:00,0.0,,24.1,16.0,7.9,,,
2015,7,24,,,,M,1.6,,0.0,3053536.2015.7.24,,7/24/2015 0:00,0.0,,23.3,16.4,9.5,,,
2015,7,25,,,,M,5.7,,1.3,3053536.2015.7.25,,7/25/2015 0:00,0.0,,16.2,12.3,8.3,,,
2015,7,26,,,,M,3.6,,4.4,3053536.2015.7.26,,7/26/2015 0:00,0.0,,21.5,14.4,7.2,,,
2015,7,27,,,,M,4.1,,0.2,3053536.2015.7.27,,7/27/2015 0:00,0.0,,22.5,13.9,5.2,,,
2015,7,28,,,,M,2.8,,0.0,3053536.2015.7.28,,7/28/2015 0:00,0.0,,22.7,15.2,7.6,,,
2015,7,29,,,,M,2.3,,0.5,3053536.2015.7.29,,7/29/2015 0:00,0.0,,21.8,15.7,9.6,,,
2015,7,30,,,,M,0.8,,0.0,3053536.2015.7.30,,7/30/2015 0:00,0.0,,27.7,17.2,6.7,,,
2015,7,31,,,,M,0.1,,0.0,3053536.2015.7.31,,7/31/2015 0:00,0.0,,30.7,17.9,5.1,,,
2015,8,1,,,,M,0.0,,0.0,3053536.2015.8.1,,8/1/2015 0:00,1.2,,27.8,19.2,10.5,,,
2015,8,2,,,,M,0.5,,0.0,3053536.2015.8.2,,8/2/2015 0:00,0.0,,29.8,17.5,5.2,,,
2015,8,3,,,,M,0.0,,0.0,3053536.2015.8.3,,8/3/2015 0:00,1.3,,32.6,19.3,5.9,,,
2015,8,4,,,,M,0.0,,0.0,3053536.2015.8.4,,8/4/2015 0:00,3.0,,28.4,21.0,13.5,,,
2015,8,5,,,,M,5.0,,16.0,3053536.2015.8.5,,8/5/2015 0:00,0.0,,18.1,13.0,7.8,,,
2015,8,6,,,,M,8.8,,1.2,3053536.2015.8.6,,8/6/2015 0:00,0.0,,14.4,9.2,3.9,,,
2015,8,7,,,,M,1.5,,0.0,3053536.2015.8.7,,8/7/2015 0:00,0.0,,23.7,16.5,9.3,,,
2015,8,8,,,,M,1.9,,0.2,3053536.2015.8.8,,8/8/2015 0:00,0.0,,26.9,16.1,5.2,,,
2015,8,9,,,,M,1.0,,2.4,3053536.2015.8.9,,8/9/2015 0:00,0.0,,23.4,17.0,10.6,,,
2015,8,10,,,,M,2.3,,0.2,3053536.2015.8.10,,8/10/2015 0:00,0.0,,25.9,15.7,5.5,,,
2015,8,11,,,,M,0.0,,0.0,3053536.2015.8.11,,8/11/2015 0:00,0.1,,29.6,18.1,6.5,,,
2015,8,12,,,,M,0.0,,0.0,3053536.2015.8.12,,8/12/2015 0:00,0.8,,30.6,18.8,7.0,,,
2015,8,13,M,,,M,,,,3053536.2015.8.13,,8/13/2015 0:00,,,,,5.8,,,
2015,8,14,,,,M,2.6,,12.7,3053536.2015.8.14,,8/14/2015 0:00,0.0,,23.2,15.4,7.5,,,
2015,8,15,,,,M,6.4,,2.9,3053536.2015.8.15,,8/15/2015 0:00,0.0,,14.8,11.6,8.4,,,
2015,8,16,,,,M,3.8,,1.4,3053536.2015.8.16,,8/16/2015 0:00,0.0,,20.0,14.2,8.4,,,
2015,8,17,,,,M,6.3,,0.0,3053536.2015.8.17,,8/17/2015 0:00,0.0,,20.1,11.7,3.2,,,
2015,8,18,,,,M,2.6,,0.0,3053536.2015.8.18,,8/18/2015 0:00,0.0,,23.5,15.4,7.2,,,
2015,8,19,,,,M,3.0,,0.0,3053536.2015.8.19,,8/19/2015 0:00,0.0,,26.0,15.0,4.0,,,
2015,8,20,,,,M,5.4,,0.2,3053536.2015.8.20,,8/20/2015 0:00,0.0,,23.0,12.6,2.1,,,
2015,8,21,,,,M,10.1,,8.3,3053536.2015.8.21,,8/21/2015 0:00,0.0,,12.9,7.9,2.8,,,
2015,8,22,,,,M,8.4,,0.2,3053536.2015.8.22,,8/22/2015 0:00,0.0,,21.1,9.6,-1.9,,,
2015,8,23,,,,M,5.2,,0.0,3053536.2015.8.23,,8/23/2015 0:00,0.0,,24.1,12.8,1.4,,,
2015,8,24,,,,M,4.0,,0.0,3053536.2015.8.24,,8/24/2015 0:00,0.0,,25.0,14.0,2.9,,,
2015,8,25,,,,M,4.5,,0.0,3053536.2015.8.25,,8/25/2015 0:00,0.0,,26.8,13.5,0.1,,,
2015,8,26,,,,M,4.1,,0.0,3053536.2015.8.26,,8/26/2015 0:00,0.0,,23.0,13.9,4.8,,,
2015,8,27,,,,M,2.5,,0.0,3053536.2015.8.27,,8/27/2015 0:00,0.0,,27.3,15.5,3.6,,,
2015,8,28,,,,M,2.1,,0.0,3053536.2015.8.28,,8/28/2015 0:00,0.0,,24.0,15.9,7.7,,,
2015,8,29,,,,M,5.5,,0.0,3053536.2015.8.29,,8/29/2015 0:00,0.0,,19.3,12.5,5.7,,,
2015,8,30,,,,M,4.2,,0.3,3053536.2015.8.30,,8/30/2015 0:00,0.0,,18.2,13.8,9.4,,,
2015,8,31,,,,M,7.2,,2.0,3053536.2015.8.31,,8/31/2015 0:00,0.0,,15.1,10.8,6.5,,,
2015,9,1,,,,M,10.6,,10.1,3053536.2015.9.1,,9/1/2015 0:00,0.0,,12.7,7.4,2.0,,,
2015,9,2,,,,M,11.1,,3.3,3053536.2015.9.2,,9/2/2015 0:00,0.0,,12.5,6.9,1.3,,,
2015,9,3,,,,M,13.6,,2.0,3053536.2015.9.3,,9/3/2015 0:00,0.0,,10.8,4.4,-2.0,,,
2015,9,4,,,,M,9.8,,0.2,3053536.2015.9.4,,9/4/2015 0:00,0.0,,12.7,8.2,3.6,,,
2015,9,5,,,,M,11.1,,0.0,3053536.2015.9.5,,9/5/2015 0:00,0.0,,14.5,6.9,-0.7,,,
2015,9,6,,,,M,9.4,,0.0,3053536.2015.9.6,,9/6/2015 0:00,0.0,,15.5,8.6,1.6,,,
2015,9,7,,,,M,9.0,,0.0,3053536.2015.9.7,,9/7/2015 0:00,0.0,,16.5,9.0,1.4,,,
2015,9,8,,,,M,7.9,,1.6,3053536.2015.9.8,,9/8/2015 0:00,0.0,,13.8,10.1,6.4,,,
2015,9,9,,,,M,7.2,,0.0,3053536.2015.9.9,,9/9/2015 0:00,0.0,,15.7,10.8,5.9,,,
2015,9,10,,,,M,1.9,,0.2,3053536.2015.9.10,,9/10/2015 0:00,0.0,,22.3,16.1,9.8,,,
2015,9,11,,,,M,2.0,,0.0,3053536.2015.9.11,,9/11/2015 0:00,0.0,,28.6,16.0,3.3,,,
2015,9,12,,,,M,2.2,,3.0,3053536.2015.9.12,,9/12/2015 0:00,0.0,,27.8,15.8,3.8,,,
2015,9,13,,,,M,6.7,,0.4,3053536.2015.9.13,,9/13/2015 0:00,0.0,,16.0,11.3,6.5,,,
2015,9,14,,,,M,12.3,,0.2,3053536.2015.9.14,,9/14/2015 0:00,0.0,,12.4,5.7,-1.0,,,
2015,9,15,,,,M,13.7,,0.6,3053536.2015.9.15,,9/15/2015 0:00,0.0,,9.4,4.3,-0.8,,,
2015,9,16,,,,M,11.6,,0.2,3053536.2015.9.16,,9/16/2015 0:00,0.0,,13.4,6.4,-0.7,,,
2015,9,17,,,,M,10.8,,0.0,3053536.2015.9.17,,9/17/2015 0:00,0.0,,13.4,7.2,1.0,,,
2015,9,18,,,,M,7.3,,0.0,3053536.2015.9.18,,9/18/2015 0:00,0.0,,16.7,10.7,4.6,,,
2015,9,19,,,,M,4.7,,0.3,3053536.2015.9.19,,9/19/2015 0:00,0.0,,17.4,13.3,9.2,,,
2015,9,20,,,,M,12.5,,23.7,3053536.2015.9.20,,9/20/2015 0:00,0.0,,9.9,5.5,1.1,,,
2015,9,21,,,,M,12.9,,0.3,3053536.2015.9.21,,9/21/2015 0:00,0.0,,11.8,5.1,-1.6,,,
2015,9,22,,,,M,13.1,,0.0,3053536.2015.9.22,,9/22/2015 0:00,0.0,,13.4,4.9,-3.7,,,
2015,9,23,,,,M,9.7,,0.0,3053536.2015.9.23,,9/23/2015 0:00,0.0,,19.1,8.3,-2.5,,,
2015,9,24,,,,M,8.9,,0.0,3053536.2015.9.24,,9/24/2015 0:00,0.0,,16.8,9.1,1.3,,,
2015,9,25,,,,M,10.2,,3.2,3053536.2015.9.25,,9/25/2015 0:00,0.0,,12.2,7.8,3.4,,,
2015,9,26,,,,M,11.6,,0.4,3053536.2015.9.26,,9/26/2015 0:00,0.0,,12.2,6.4,0.6,,,
2015,9,27,,,,M,9.8,,0.0,3053536.2015.9.27,,9/27/2015 0:00,0.0,,13.8,8.2,2.5,,,
2015,9,28,,,,M,9.2,,0.0,3053536.2015.9.28,,9/28/2015 0:00,0.0,,17.4,8.8,0.2,,,
2015,9,29,,,,M,8.4,,0.0,3053536.2015.9.29,,9/29/2015 0:00,0.0,,17.0,9.6,2.1,,,
2015,9,30,,,,M,4.6,,0.0,3053536.2015.9.30,,9/30/2015 0:00,0.0,,21.3,13.4,5.4,,,
2015,10,1,,,,M,5.6,,0.0,3053536.2015.10.1,,10/1/2015 0:00,0.0,,23.6,12.4,1.1,,,
2015,10,2,,,,M,12.4,,2.7,3053536.2015.10.2,,10/2/2015 0:00,0.0,,11.3,5.6,-0.2,,,
2015,10,3,,,,M,14.0,,0.0,3053536.2015.10.3,,10/3/2015 0:00,0.0,,7.3,4.0,0.7,,,
2015,10,4,,,,M,10.8,,0.2,3053536.2015.10.4,,10/4/2015 0:00,0.0,,15.3,7.2,-0.9,,,
2015,10,5,,,,M,13.5,,0.2,3053536.2015.10.5,,10/5/2015 0:00,0.0,,13.3,4.5,-4.4,,,
2015,10,6,,,,M,9.9,,0.0,3053536.2015.10.6,,10/6/2015 0:00,0.0,,17.0,8.1,-0.8,,,
2015,10,7,,,,M,6.8,,0.0,3053536.2015.10.7,,10/7/2015 0:00,0.0,,14.8,11.2,7.6,,,
2015,10,8,,,,M,5.8,,0.0,3053536.2015.10.8,,10/8/2015 0:00,0.0,,16.9,12.2,7.5,,,
2015,10,9,,,,M,5.0,,0.0,3053536.2015.10.9,,10/9/2015 0:00,0.0,,18.9,13.0,7.0,,,
2015,10,10,,,,M,4.3,,0.5,3053536.2015.10.10,,10/10/2015 0:00,0.0,,18.6,13.7,8.8,,,
2015,10,11,,,,M,9.3,,1.2,3053536.2015.10.11,,10/11/2015 0:00,0.0,,13.1,8.7,4.2,,,
2015,10,12,,,,M,13.0,,0.4,3053536.2015.10.12,,10/12/2015 0:00,0.0,,9.6,5.0,0.4,,,
2015,10,13,,,,M,10.7,,0.2,3053536.2015.10.13,,10/13/2015 0:00,0.0,,14.1,7.3,0.4,,,
2015,10,14,,,,M,12.9,,0.0,3053536.2015.10.14,,10/14/2015 0:00,0.0,,13.5,5.1,-3.3,,,
2015,10,15,,,,M,15.1,,0.0,3053536.2015.10.15,,10/15/2015 0:00,0.0,,12.9,2.9,-7.1,,,
2015,10,16,,,,M,11.3,,0.0,3053536.2015.10.16,,10/16/2015 0:00,0.0,,17.8,6.7,-4.4,,,
2015,10,17,,,,M,8.8,,0.0,3053536.2015.10.17,,10/17/2015 0:00,0.0,,22.2,9.2,-3.9,,,
2015,10,18,,,,M,3.5,,0.0,3053536.2015.10.18,,10/18/2015 0:00,0.0,,20.2,14.5,8.7,,,
2015,10,19,,,,M,7.9,,0.9,3053536.2015.10.19,,10/19/2015 0:00,0.0,,13.7,10.1,6.5,,,
2015,10,20,,,,M,10.5,,0.0,3053536.2015.10.20,,10/20/2015 0:00,0.0,,13.9,7.5,1.1,,,
2015,10,21,,,,M,10.7,,0.3,3053536.2015.10.21,,10/21/2015 0:00,0.0,,16.3,7.3,-1.8,,,
2015,10,22,,,,M,12.0,,1.8,3053536.2015.10.22,,10/22/2015 0:00,0.0,,10.9,6.0,1.0,,,
2015,10,23,,,,M,12.3,,1.6,3053536.2015.10.23,,10/23/2015 0:00,0.0,,11.8,5.7,-0.5,,,
2015,10,24,,,,M,16.3,,0.2,3053536.2015.10.24,,10/24/2015 0:00,0.0,,8.6,1.7,-5.2,,,
2015,10,25,,,,M,19.1,,0.0,3053536.2015.10.25,,10/25/2015 0:00,0.0,,6.2,-1.1,-8.3,,,
2015,10,26,,,,M,20.0,,7.4,3053536.2015.10.26,,10/26/2015 0:00,0.0,,1.4,-2.0,-5.4,,,
2015,10,27,,,,M,17.8,,0.2,3053536.2015.10.27,,10/27/2015 0:00,0.0,,4.5,0.2,-4.2,,,
2015,10,28,,,,M,20.3,,0.5,3053536.2015.10.28,,10/28/2015 0:00,0.0,,3.6,-2.3,-8.1,,,
2015,10,29,,,,M,15.4,,0.4,3053536.2015.10.29,,10/29/2015 0:00,0.0,,6.0,2.6,-0.8,,,
2015,10,30,,,,M,14.1,,1.3,3053536.2015.10.30,,10/30/2015 0:00,0.0,,6.4,3.9,1.4,,,
2015,10,31,,,,M,14.2,,1.1,3053536.2015.10.31,,10/31/2015 0:00,0.0,,8.6,3.8,-1.0,,,
2015,11,1,,,,M,14.6,,0.4,3053536.2015.11.1,,11/1/2015 0:00,0.0,,9.1,3.4,-2.4,,,
2015,11,2,,,,M,17.7,,0.2,3053536.2015.11.2,,11/2/2015 0:00,0.0,,4.2,0.3,-3.7,,,
2015,11,3,,,,M,15.7,,0.0,3053536.2015.11.3,,11/3/2015 0:00,0.0,,7.4,2.3,-2.9,,,
